raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H1_CM2_FUNC_RAW_133,13,13.png,유리식,유리식의 사칙연산 - 기본 개념 판별,H1_CM2_FUNC_C133,8,rational_operation|factor_cancel|common_denominator,normalized_from_image_tree
H1_CM2_FUNC_RAW_134,13,13.png,유리식,유리식의 사칙연산 - 식 계산 및 값 구하기,H1_CM2_FUNC_C134,8,rational_operation|factor_cancel|common_denominator,normalized_from_image_tree
H1_CM2_FUNC_RAW_135,13,13.png,유리식,유리식의 사칙연산 - 조건 변형 적용,H1_CM2_FUNC_C135,8,rational_operation|factor_cancel|common_denominator,normalized_from_image_tree
H1_CM2_FUNC_RAW_136,13,13.png,유리식,유리식의 사칙연산 - 그래프·보기형 검산,H1_CM2_FUNC_C136,8,rational_operation|factor_cancel|common_denominator,normalized_from_image_tree
H1_CM2_FUNC_RAW_137,14,14.png,유리식,유리식과 항등식 - 기본 개념 판별,H1_CM2_FUNC_C137,4,rational_identity|coefficient_compare|unknown_coefficient,normalized_from_image_tree
H1_CM2_FUNC_RAW_138,14,14.png,유리식,유리식과 항등식 - 식 계산 및 값 구하기,H1_CM2_FUNC_C138,4,rational_identity|coefficient_compare|unknown_coefficient,normalized_from_image_tree
H1_CM2_FUNC_RAW_139,14,14.png,유리식,유리식과 항등식 - 조건 변형 적용,H1_CM2_FUNC_C139,4,rational_identity|coefficient_compare|unknown_coefficient,normalized_from_image_tree
H1_CM2_FUNC_RAW_140,14,14.png,유리식,유리식과 항등식 - 그래프·보기형 검산,H1_CM2_FUNC_C140,3,rational_identity|coefficient_compare|unknown_coefficient,normalized_from_image_tree
H1_CM2_FUNC_RAW_141,14,14.png,유리식,분자의 차수가 분모의 차수 이상인 유리식의 변형 - 기본 개념 판별,H1_CM2_FUNC_C141,3,rational_transform|division_algorithm|asymptote_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_142,14,14.png,유리식,분자의 차수가 분모의 차수 이상인 유리식의 변형 - 식 계산 및 값 구하기,H1_CM2_FUNC_C142,3,rational_transform|division_algorithm|asymptote_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_143,14,14.png,유리식,분자의 차수가 분모의 차수 이상인 유리식의 변형 - 조건 변형 적용,H1_CM2_FUNC_C143,3,rational_transform|division_algorithm|asymptote_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_144,14,14.png,유리식,분자의 차수가 분모의 차수 이상인 유리식의 변형 - 그래프·보기형 검산,H1_CM2_FUNC_C144,2,rational_transform|division_algorithm|asymptote_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_145,15,15.png,유리식,부분분수로의 변형 - 기본 개념 판별,H1_CM2_FUNC_C145,6,partial_fraction|factor_cancel|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_146,15,15.png,유리식,부분분수로의 변형 - 식 계산 및 값 구하기,H1_CM2_FUNC_C146,6,partial_fraction|factor_cancel|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_147,15,15.png,유리식,부분분수로의 변형 - 조건 변형 적용,H1_CM2_FUNC_C147,6,partial_fraction|factor_cancel|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_148,15,15.png,유리식,부분분수로의 변형 - 그래프·보기형 검산,H1_CM2_FUNC_C148,6,partial_fraction|factor_cancel|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_149,16,16.png,유리식,분모 또는 분자가 분수식인 유리식 - 기본 개념 판별,H1_CM2_FUNC_C149,8,complex_fraction|rational_operation|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_150,16,16.png,유리식,분모 또는 분자가 분수식인 유리식 - 식 계산 및 값 구하기,H1_CM2_FUNC_C150,8,complex_fraction|rational_operation|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_151,16,16.png,유리식,분모 또는 분자가 분수식인 유리식 - 조건 변형 적용,H1_CM2_FUNC_C151,8,complex_fraction|rational_operation|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_152,16,16.png,유리식,분모 또는 분자가 분수식인 유리식 - 그래프·보기형 검산,H1_CM2_FUNC_C152,7,complex_fraction|rational_operation|equation_solving,normalized_from_image_tree
H1_CM2_FUNC_RAW_153,16,16.png,유리식,유리식의 값 - 곱셈 공식 변형 이용 - 기본 개념 판별,H1_CM2_FUNC_C153,5,rational_value|formula_transform|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_154,16,16.png,유리식,유리식의 값 - 곱셈 공식 변형 이용 - 식 계산 및 값 구하기,H1_CM2_FUNC_C154,5,rational_value|formula_transform|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_155,16,16.png,유리식,유리식의 값 - 곱셈 공식 변형 이용 - 조건 변형 적용,H1_CM2_FUNC_C155,4,rational_value|formula_transform|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_156,16,16.png,유리식,유리식의 값 - 곱셈 공식 변형 이용 - 그래프·보기형 검산,H1_CM2_FUNC_C156,4,rational_value|formula_transform|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_157,17,17.png,유리식,유리식의 값 - 비례식이 주어질 때 - 기본 개념 판별,H1_CM2_FUNC_C157,4,ratio_condition|rational_value|variable_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_158,17,17.png,유리식,유리식의 값 - 비례식이 주어질 때 - 식 계산 및 값 구하기,H1_CM2_FUNC_C158,4,ratio_condition|rational_value|variable_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_159,17,17.png,유리식,유리식의 값 - 비례식이 주어질 때 - 조건 변형 적용,H1_CM2_FUNC_C159,4,ratio_condition|rational_value|variable_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_160,17,17.png,유리식,유리식의 값 - 비례식이 주어질 때 - 그래프·보기형 검산,H1_CM2_FUNC_C160,4,ratio_condition|rational_value|variable_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_161,17,17.png,유리식,유리식의 값 - x/a=y/b=z/c 꼴 - 기본 개념 판별,H1_CM2_FUNC_C161,3,ratio_condition|substitution|unknown_parameter,normalized_from_image_tree
H1_CM2_FUNC_RAW_162,17,17.png,유리식,유리식의 값 - x/a=y/b=z/c 꼴 - 식 계산 및 값 구하기,H1_CM2_FUNC_C162,3,ratio_condition|substitution|unknown_parameter,normalized_from_image_tree
H1_CM2_FUNC_RAW_163,17,17.png,유리식,유리식의 값 - x/a=y/b=z/c 꼴 - 조건 변형 적용,H1_CM2_FUNC_C163,2,ratio_condition|substitution|unknown_parameter,normalized_from_image_tree
H1_CM2_FUNC_RAW_164,17,17.png,유리식,유리식의 값 - x/a=y/b=z/c 꼴 - 그래프·보기형 검산,H1_CM2_FUNC_C164,2,ratio_condition|substitution|unknown_parameter,normalized_from_image_tree
H1_CM2_FUNC_RAW_165,17,17.png,유리식,유리식의 값 - 관계식이 주어질 때 - 기본 개념 판별,H1_CM2_FUNC_C165,8,relation_equation|rational_value|condition_casework,normalized_from_image_tree
H1_CM2_FUNC_RAW_166,17,17.png,유리식,유리식의 값 - 관계식이 주어질 때 - 식 계산 및 값 구하기,H1_CM2_FUNC_C166,7,relation_equation|rational_value|condition_casework,normalized_from_image_tree
H1_CM2_FUNC_RAW_167,17,17.png,유리식,유리식의 값 - 관계식이 주어질 때 - 조건 변형 적용,H1_CM2_FUNC_C167,7,relation_equation|rational_value|condition_casework,normalized_from_image_tree
H1_CM2_FUNC_RAW_168,17,17.png,유리식,유리식의 값 - 관계식이 주어질 때 - 그래프·보기형 검산,H1_CM2_FUNC_C168,7,relation_equation|rational_value|condition_casework,normalized_from_image_tree
H1_CM2_FUNC_RAW_169,18,18.png,유리식,비례식의 활용 - 기본 개념 판별,H1_CM2_FUNC_C169,8,ratio_application|real_context|equation_translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_170,18,18.png,유리식,비례식의 활용 - 식 계산 및 값 구하기,H1_CM2_FUNC_C170,7,ratio_application|real_context|equation_translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_171,18,18.png,유리식,비례식의 활용 - 조건 변형 적용,H1_CM2_FUNC_C171,7,ratio_application|real_context|equation_translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_172,18,18.png,유리식,비례식의 활용 - 그래프·보기형 검산,H1_CM2_FUNC_C172,7,ratio_application|real_context|equation_translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_173,18,18.png,유리함수,유리함수의 뜻 - 기본 개념 판별,H1_CM2_FUNC_C173,3,rational_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_174,18,18.png,유리함수,유리함수의 뜻 - 식 계산 및 값 구하기,H1_CM2_FUNC_C174,2,rational_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_175,18,18.png,유리함수,유리함수의 뜻 - 조건 변형 적용,H1_CM2_FUNC_C175,2,rational_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_176,18,18.png,유리함수,유리함수의 뜻 - 그래프·보기형 검산,H1_CM2_FUNC_C176,2,rational_function|function_definition|expression_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_177,18,18.png,유리함수,유리함수의 정의역과 치역 - 기본 개념 판별,H1_CM2_FUNC_C177,4,rational_domain_range|denominator_zero|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_178,18,18.png,유리함수,유리함수의 정의역과 치역 - 식 계산 및 값 구하기,H1_CM2_FUNC_C178,4,rational_domain_range|denominator_zero|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_179,18,18.png,유리함수,유리함수의 정의역과 치역 - 조건 변형 적용,H1_CM2_FUNC_C179,4,rational_domain_range|denominator_zero|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_180,18,18.png,유리함수,유리함수의 정의역과 치역 - 그래프·보기형 검산,H1_CM2_FUNC_C180,4,rational_domain_range|denominator_zero|range_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_181,18,18.png,유리함수,유리함수의 그래프 그리기 - 기본 개념 판별,H1_CM2_FUNC_C181,1,rational_graph|asymptote|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_182,18,18.png,유리함수,유리함수의 그래프 그리기 - 식 계산 및 값 구하기,H1_CM2_FUNC_C182,1,rational_graph|asymptote|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_183,18,18.png,유리함수,유리함수의 그래프 그리기 - 조건 변형 적용,H1_CM2_FUNC_C183,0,rational_graph|asymptote|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_184,18,18.png,유리함수,유리함수의 그래프 그리기 - 그래프·보기형 검산,H1_CM2_FUNC_C184,0,rational_graph|asymptote|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_185,19,19.png,유리함수,유리함수 그래프의 평행이동 - 기본 개념 판별,H1_CM2_FUNC_C185,8,rational_graph|translation|asymptote,normalized_from_image_tree
H1_CM2_FUNC_RAW_186,19,19.png,유리함수,유리함수 그래프의 평행이동 - 식 계산 및 값 구하기,H1_CM2_FUNC_C186,8,rational_graph|translation|asymptote,normalized_from_image_tree
H1_CM2_FUNC_RAW_187,19,19.png,유리함수,유리함수 그래프의 평행이동 - 조건 변형 적용,H1_CM2_FUNC_C187,7,rational_graph|translation|asymptote,normalized_from_image_tree
H1_CM2_FUNC_RAW_188,19,19.png,유리함수,유리함수 그래프의 평행이동 - 그래프·보기형 검산,H1_CM2_FUNC_C188,7,rational_graph|translation|asymptote,normalized_from_image_tree
H1_CM2_FUNC_RAW_189,19,19.png,유리함수,유리함수의 최대·최소 - 기본 개념 판별,H1_CM2_FUNC_C189,4,rational_max_min|range_restriction|domain_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_190,19,19.png,유리함수,유리함수의 최대·최소 - 식 계산 및 값 구하기,H1_CM2_FUNC_C190,3,rational_max_min|range_restriction|domain_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_191,19,19.png,유리함수,유리함수의 최대·최소 - 조건 변형 적용,H1_CM2_FUNC_C191,3,rational_max_min|range_restriction|domain_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_192,19,19.png,유리함수,유리함수의 최대·최소 - 그래프·보기형 검산,H1_CM2_FUNC_C192,3,rational_max_min|range_restriction|domain_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_193,19,19.png,유리함수,유리함수 그래프의 점근선 - 기본 개념 판별,H1_CM2_FUNC_C193,10,asymptote|rational_graph|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_194,19,19.png,유리함수,유리함수 그래프의 점근선 - 식 계산 및 값 구하기,H1_CM2_FUNC_C194,9,asymptote|rational_graph|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_195,19,19.png,유리함수,유리함수 그래프의 점근선 - 조건 변형 적용,H1_CM2_FUNC_C195,9,asymptote|rational_graph|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_196,19,19.png,유리함수,유리함수 그래프의 점근선 - 그래프·보기형 검산,H1_CM2_FUNC_C196,9,asymptote|rational_graph|parameter_condition,normalized_from_image_tree
H1_CM2_FUNC_RAW_197,20,20.png,유리함수,유리함수 그래프의 대칭성 - 기본 개념 판별,H1_CM2_FUNC_C197,7,rational_symmetry|graph_property|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_198,20,20.png,유리함수,유리함수 그래프의 대칭성 - 식 계산 및 값 구하기,H1_CM2_FUNC_C198,7,rational_symmetry|graph_property|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_199,20,20.png,유리함수,유리함수 그래프의 대칭성 - 조건 변형 적용,H1_CM2_FUNC_C199,7,rational_symmetry|graph_property|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_200,20,20.png,유리함수,유리함수 그래프의 대칭성 - 그래프·보기형 검산,H1_CM2_FUNC_C200,7,rational_symmetry|graph_property|translation,normalized_from_image_tree
H1_CM2_FUNC_RAW_201,20,20.png,유리함수,유리함수 그래프가 지나는 사분면 - 기본 개념 판별,H1_CM2_FUNC_C201,4,quadrant|rational_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_202,20,20.png,유리함수,유리함수 그래프가 지나는 사분면 - 식 계산 및 값 구하기,H1_CM2_FUNC_C202,4,quadrant|rational_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_203,20,20.png,유리함수,유리함수 그래프가 지나는 사분면 - 조건 변형 적용,H1_CM2_FUNC_C203,3,quadrant|rational_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_204,20,20.png,유리함수,유리함수 그래프가 지나는 사분면 - 그래프·보기형 검산,H1_CM2_FUNC_C204,3,quadrant|rational_graph|sign_analysis,normalized_from_image_tree
H1_CM2_FUNC_RAW_205,20,20.png,유리함수,그래프를 이용하여 유리함수의 식 구하기 - 기본 개념 판별,H1_CM2_FUNC_C205,2,graph_to_formula|asymptote|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_206,20,20.png,유리함수,그래프를 이용하여 유리함수의 식 구하기 - 식 계산 및 값 구하기,H1_CM2_FUNC_C206,2,graph_to_formula|asymptote|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_207,20,20.png,유리함수,그래프를 이용하여 유리함수의 식 구하기 - 조건 변형 적용,H1_CM2_FUNC_C207,2,graph_to_formula|asymptote|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_208,20,20.png,유리함수,그래프를 이용하여 유리함수의 식 구하기 - 그래프·보기형 검산,H1_CM2_FUNC_C208,1,graph_to_formula|asymptote|coefficient_compare,normalized_from_image_tree
H1_CM2_FUNC_RAW_209,20,20.png,유리함수,유리함수 그래프의 성질 - 기본 개념 판별,H1_CM2_FUNC_C209,5,graph_property|rational_graph|maximum_minimum,normalized_from_image_tree
H1_CM2_FUNC_RAW_210,20,20.png,유리함수,유리함수 그래프의 성질 - 식 계산 및 값 구하기,H1_CM2_FUNC_C210,4,graph_property|rational_graph|maximum_minimum,normalized_from_image_tree
H1_CM2_FUNC_RAW_211,20,20.png,유리함수,유리함수 그래프의 성질 - 조건 변형 적용,H1_CM2_FUNC_C211,4,graph_property|rational_graph|maximum_minimum,normalized_from_image_tree
H1_CM2_FUNC_RAW_212,20,20.png,유리함수,유리함수 그래프의 성질 - 그래프·보기형 검산,H1_CM2_FUNC_C212,4,graph_property|rational_graph|maximum_minimum,normalized_from_image_tree
H1_CM2_FUNC_RAW_213,21,21.png,유리함수,유리함수 그래프와 직선의 위치 관계 - 기본 개념 판별,H1_CM2_FUNC_C213,9,line_intersection|rational_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_214,21,21.png,유리함수,유리함수 그래프와 직선의 위치 관계 - 식 계산 및 값 구하기,H1_CM2_FUNC_C214,9,line_intersection|rational_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_215,21,21.png,유리함수,유리함수 그래프와 직선의 위치 관계 - 조건 변형 적용,H1_CM2_FUNC_C215,9,line_intersection|rational_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_216,21,21.png,유리함수,유리함수 그래프와 직선의 위치 관계 - 그래프·보기형 검산,H1_CM2_FUNC_C216,8,line_intersection|rational_graph|discriminant,normalized_from_image_tree
H1_CM2_FUNC_RAW_217,21,21.png,유리함수,유리함수의 합성 - 기본 개념 판별,H1_CM2_FUNC_C217,4,rational_composition|composition_value|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_218,21,21.png,유리함수,유리함수의 합성 - 식 계산 및 값 구하기,H1_CM2_FUNC_C218,4,rational_composition|composition_value|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_219,21,21.png,유리함수,유리함수의 합성 - 조건 변형 적용,H1_CM2_FUNC_C219,4,rational_composition|composition_value|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_220,21,21.png,유리함수,유리함수의 합성 - 그래프·보기형 검산,H1_CM2_FUNC_C220,3,rational_composition|composition_value|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_221,21,21.png,유리함수,유리함수의 역함수 - 기본 개념 판별,H1_CM2_FUNC_C221,10,rational_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_222,21,21.png,유리함수,유리함수의 역함수 - 식 계산 및 값 구하기,H1_CM2_FUNC_C222,9,rational_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_223,21,21.png,유리함수,유리함수의 역함수 - 조건 변형 적용,H1_CM2_FUNC_C223,9,rational_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_224,21,21.png,유리함수,유리함수의 역함수 - 그래프·보기형 검산,H1_CM2_FUNC_C224,9,rational_inverse|inverse_formula|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_225,22,22.png,유리함수,유리함수의 합성함수와 역함수 - 기본 개념 판별,H1_CM2_FUNC_C225,2,rational_composition_inverse|inverse_property|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_226,22,22.png,유리함수,유리함수의 합성함수와 역함수 - 식 계산 및 값 구하기,H1_CM2_FUNC_C226,2,rational_composition_inverse|inverse_property|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_227,22,22.png,유리함수,유리함수의 합성함수와 역함수 - 조건 변형 적용,H1_CM2_FUNC_C227,2,rational_composition_inverse|inverse_property|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_228,22,22.png,유리함수,유리함수의 합성함수와 역함수 - 그래프·보기형 검산,H1_CM2_FUNC_C228,1,rational_composition_inverse|inverse_property|domain_range,normalized_from_image_tree
H1_CM2_FUNC_RAW_229,22,22.png,유리함수,특수한 꼴의 유리함수 - 기본 개념 판별,H1_CM2_FUNC_C229,3,special_rational_function|absolute_value_graph|periodic_symmetry,normalized_from_image_tree
H1_CM2_FUNC_RAW_230,22,22.png,유리함수,특수한 꼴의 유리함수 - 식 계산 및 값 구하기,H1_CM2_FUNC_C230,3,special_rational_function|absolute_value_graph|periodic_symmetry,normalized_from_image_tree
H1_CM2_FUNC_RAW_231,22,22.png,유리함수,특수한 꼴의 유리함수 - 조건 변형 적용,H1_CM2_FUNC_C231,2,special_rational_function|absolute_value_graph|periodic_symmetry,normalized_from_image_tree
H1_CM2_FUNC_RAW_232,22,22.png,유리함수,특수한 꼴의 유리함수 - 그래프·보기형 검산,H1_CM2_FUNC_C232,2,special_rational_function|absolute_value_graph|periodic_symmetry,normalized_from_image_tree
H1_CM2_FUNC_RAW_233,22,22.png,무리식,무리식의 값이 실수가 되기 위한 조건 - 기본 개념 판별,H1_CM2_FUNC_C233,4,radical_domain|nonnegative_condition|domain_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_234,22,22.png,무리식,무리식의 값이 실수가 되기 위한 조건 - 식 계산 및 값 구하기,H1_CM2_FUNC_C234,4,radical_domain|nonnegative_condition|domain_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_235,22,22.png,무리식,무리식의 값이 실수가 되기 위한 조건 - 조건 변형 적용,H1_CM2_FUNC_C235,4,radical_domain|nonnegative_condition|domain_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_236,22,22.png,무리식,무리식의 값이 실수가 되기 위한 조건 - 그래프·보기형 검산,H1_CM2_FUNC_C236,4,radical_domain|nonnegative_condition|domain_restriction,normalized_from_image_tree
H1_CM2_FUNC_RAW_237,23,23.png,무리식,제곱근의 성질 - 기본 개념 판별,H1_CM2_FUNC_C237,4,radical_property|root_simplification|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_238,23,23.png,무리식,제곱근의 성질 - 식 계산 및 값 구하기,H1_CM2_FUNC_C238,4,radical_property|root_simplification|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_239,23,23.png,무리식,제곱근의 성질 - 조건 변형 적용,H1_CM2_FUNC_C239,4,radical_property|root_simplification|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_240,23,23.png,무리식,제곱근의 성질 - 그래프·보기형 검산,H1_CM2_FUNC_C240,4,radical_property|root_simplification|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_241,23,23.png,무리식,음수의 제곱근의 성질 - 기본 개념 판별,H1_CM2_FUNC_C241,2,negative_root|real_imaginary|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_242,23,23.png,무리식,음수의 제곱근의 성질 - 식 계산 및 값 구하기,H1_CM2_FUNC_C242,2,negative_root|real_imaginary|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_243,23,23.png,무리식,음수의 제곱근의 성질 - 조건 변형 적용,H1_CM2_FUNC_C243,1,negative_root|real_imaginary|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_244,23,23.png,무리식,음수의 제곱근의 성질 - 그래프·보기형 검산,H1_CM2_FUNC_C244,1,negative_root|real_imaginary|sign_check,normalized_from_image_tree
H1_CM2_FUNC_RAW_245,23,23.png,무리식,무리식의 계산 - 기본 개념 판별,H1_CM2_FUNC_C245,10,radical_operation|rationalization|root_simplification,normalized_from_image_tree
H1_CM2_FUNC_RAW_246,23,23.png,무리식,무리식의 계산 - 식 계산 및 값 구하기,H1_CM2_FUNC_C246,10,radical_operation|rationalization|root_simplification,normalized_from_image_tree
H1_CM2_FUNC_RAW_247,23,23.png,무리식,무리식의 계산 - 조건 변형 적용,H1_CM2_FUNC_C247,10,radical_operation|rationalization|root_simplification,normalized_from_image_tree
H1_CM2_FUNC_RAW_248,23,23.png,무리식,무리식의 계산 - 그래프·보기형 검산,H1_CM2_FUNC_C248,10,radical_operation|rationalization|root_simplification,normalized_from_image_tree
H1_CM2_FUNC_RAW_249,24,24.png,무리식,무리수가 서로 같을 조건 - 기본 개념 판별,H1_CM2_FUNC_C249,3,irrational_equality|coefficient_compare|conjugate_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_250,24,24.png,무리식,무리수가 서로 같을 조건 - 식 계산 및 값 구하기,H1_CM2_FUNC_C250,3,irrational_equality|coefficient_compare|conjugate_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_251,24,24.png,무리식,무리수가 서로 같을 조건 - 조건 변형 적용,H1_CM2_FUNC_C251,3,irrational_equality|coefficient_compare|conjugate_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_252,24,24.png,무리식,무리수가 서로 같을 조건 - 그래프·보기형 검산,H1_CM2_FUNC_C252,2,irrational_equality|coefficient_compare|conjugate_form,normalized_from_image_tree
H1_CM2_FUNC_RAW_253,24,24.png,무리식,무리수의 정수 부분과 소수 부분 - 기본 개념 판별,H1_CM2_FUNC_C253,2,integer_decimal_part|estimation|radical_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_254,24,24.png,무리식,무리수의 정수 부분과 소수 부분 - 식 계산 및 값 구하기,H1_CM2_FUNC_C254,2,integer_decimal_part|estimation|radical_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_255,24,24.png,무리식,무리수의 정수 부분과 소수 부분 - 조건 변형 적용,H1_CM2_FUNC_C255,2,integer_decimal_part|estimation|radical_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_256,24,24.png,무리식,무리수의 정수 부분과 소수 부분 - 그래프·보기형 검산,H1_CM2_FUNC_C256,1,integer_decimal_part|estimation|radical_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_257,24,24.png,무리식,무리식의 값 구하기 - 기본 개념 판별,H1_CM2_FUNC_C257,6,radical_value|conjugate_form|condition_equation,normalized_from_image_tree
H1_CM2_FUNC_RAW_258,24,24.png,무리식,무리식의 값 구하기 - 식 계산 및 값 구하기,H1_CM2_FUNC_C258,5,radical_value|conjugate_form|condition_equation,normalized_from_image_tree
H1_CM2_FUNC_RAW_259,24,24.png,무리식,무리식의 값 구하기 - 조건 변형 적용,H1_CM2_FUNC_C259,5,radical_value|conjugate_form|condition_equation,normalized_from_image_tree
H1_CM2_FUNC_RAW_260,24,24.png,무리식,무리식의 값 구하기 - 그래프·보기형 검산,H1_CM2_FUNC_C260,5,radical_value|conjugate_form|condition_equation,normalized_from_image_tree
H1_CM2_FUNC_RAW_261,24,24.png,무리식,"무리식의 값 - x+y, xy가 주어질 때 - 기본 개념 판별",H1_CM2_FUNC_C261,1,symmetric_sum_product|radical_value|quadratic_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_262,24,24.png,무리식,"무리식의 값 - x+y, xy가 주어질 때 - 식 계산 및 값 구하기",H1_CM2_FUNC_C262,1,symmetric_sum_product|radical_value|quadratic_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_263,24,24.png,무리식,"무리식의 값 - x+y, xy가 주어질 때 - 조건 변형 적용",H1_CM2_FUNC_C263,0,symmetric_sum_product|radical_value|quadratic_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_264,24,24.png,무리식,"무리식의 값 - x+y, xy가 주어질 때 - 그래프·보기형 검산",H1_CM2_FUNC_C264,0,symmetric_sum_product|radical_value|quadratic_relation,normalized_from_image_tree
H1_CM2_FUNC_RAW_265,24,24.png,무리식,"무리식의 값 - x=a+√b, y=a-√b 꼴 - 기본 개념 판별",H1_CM2_FUNC_C265,4,conjugate_pair|radical_value|polynomial_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_266,24,24.png,무리식,"무리식의 값 - x=a+√b, y=a-√b 꼴 - 식 계산 및 값 구하기",H1_CM2_FUNC_C266,3,conjugate_pair|radical_value|polynomial_value,normalized_from_image_tree
H1_CM2_FUNC_RAW_267,24,24.png,무리식,"무리식의 값 - x=a+√b, y=a-√b 꼴 - 조건 변형 적용",H1_CM2_FUNC_C267,3,conjugate_pair|radical_value|polynomial_value,normalized_from_image_tree
