raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_ALG_SEQ_RAW_122,15,15.png,등비수열,조건을 만족시키는 등비수열의 항 구하기 - 공비 판별,H2_ALG_SEQ_C122,3,"[""geometric_sequence"", ""condition_equation"", ""term_value""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_123,15,15.png,등비수열,조건을 만족시키는 등비수열의 항 구하기 - 일반항 계산,H2_ALG_SEQ_C123,3,"[""geometric_sequence"", ""condition_equation"", ""term_value""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_124,15,15.png,등비수열,조건을 만족시키는 등비수열의 항 구하기 - 조건식 세우기,H2_ALG_SEQ_C124,3,"[""geometric_sequence"", ""condition_equation"", ""term_value""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_125,16,16.png,등비수열,두 수 사이에 수를 넣어 만든 등비수열 - 공비 판별,H2_ALG_SEQ_C125,6,"[""geometric_sequence"", ""insert_terms"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_126,16,16.png,등비수열,두 수 사이에 수를 넣어 만든 등비수열 - 일반항 계산,H2_ALG_SEQ_C126,6,"[""geometric_sequence"", ""insert_terms"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_127,16,16.png,등비수열,등비중항 - 공비 판별,H2_ALG_SEQ_C127,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_128,16,16.png,등비수열,등비중항 - 일반항 계산,H2_ALG_SEQ_C128,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_129,16,16.png,등비수열,등비중항 - 조건식 세우기,H2_ALG_SEQ_C129,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_130,16,16.png,등비수열,등비중항 - 항 사이 관계 해석,H2_ALG_SEQ_C130,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_131,16,16.png,등비수열,등비중항 - 삽입항·중항 적용,H2_ALG_SEQ_C131,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_132,16,16.png,등비수열,등비중항 - 부호·정수 조건 검산,H2_ALG_SEQ_C132,3,"[""geometric_mean"", ""geometric_sequence"", ""interpolation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_133,17,17.png,등비수열,등차중항과 등비중항 - 공비 판별,H2_ALG_SEQ_C133,4,"[""arithmetic_mean"", ""geometric_mean"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_134,17,17.png,등비수열,등차중항과 등비중항 - 일반항 계산,H2_ALG_SEQ_C134,4,"[""arithmetic_mean"", ""geometric_mean"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_135,17,17.png,등비수열,등차중항과 등비중항 - 조건식 세우기,H2_ALG_SEQ_C135,4,"[""arithmetic_mean"", ""geometric_mean"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_136,17,17.png,등비수열,등차중항과 등비중항 - 항 사이 관계 해석,H2_ALG_SEQ_C136,4,"[""arithmetic_mean"", ""geometric_mean"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_137,17,17.png,등비수열,등차중항과 등비중항 - 삽입항·중항 적용,H2_ALG_SEQ_C137,4,"[""arithmetic_mean"", ""geometric_mean"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_138,17,17.png,등비수열,등비수열을 이루는 수 - 공비 판별,H2_ALG_SEQ_C138,3,"[""geometric_sequence"", ""term_relation"", ""number_set""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_139,17,17.png,등비수열,등비수열을 이루는 수 - 일반항 계산,H2_ALG_SEQ_C139,3,"[""geometric_sequence"", ""term_relation"", ""number_set""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_140,17,17.png,등비수열,등비수열을 이루는 수 - 조건식 세우기,H2_ALG_SEQ_C140,3,"[""geometric_sequence"", ""term_relation"", ""number_set""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_141,17,17.png,등비수열,등비수열을 이루는 수 - 항 사이 관계 해석,H2_ALG_SEQ_C141,3,"[""geometric_sequence"", ""term_relation"", ""number_set""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_142,17,17.png,등비수열,등차수열과 등비수열의 비교 - 공비 판별,H2_ALG_SEQ_C142,5,"[""arithmetic_sequence"", ""geometric_sequence"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_143,17,17.png,등비수열,등차수열과 등비수열의 비교 - 일반항 계산,H2_ALG_SEQ_C143,5,"[""arithmetic_sequence"", ""geometric_sequence"", ""comparison""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_144,18,18.png,등비수열,등비수열의 활용 - 공비 판별,H2_ALG_SEQ_C144,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_145,18,18.png,등비수열,등비수열의 활용 - 일반항 계산,H2_ALG_SEQ_C145,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_146,18,18.png,등비수열,등비수열의 활용 - 조건식 세우기,H2_ALG_SEQ_C146,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_147,18,18.png,등비수열,등비수열의 활용 - 항 사이 관계 해석,H2_ALG_SEQ_C147,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_148,18,18.png,등비수열,등비수열의 활용 - 삽입항·중항 적용,H2_ALG_SEQ_C148,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_149,18,18.png,등비수열,등비수열의 활용 - 부호·정수 조건 검산,H2_ALG_SEQ_C149,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_150,18,18.png,등비수열,등비수열의 활용 - 응용 조건 처리,H2_ALG_SEQ_C150,3,"[""geometric_sequence"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_151,19,19.png,등비수열의 합,등비수열의 합(1) - 합 공식 선택,H2_ALG_SEQ_C151,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_152,19,19.png,등비수열의 합,등비수열의 합(1) - 부분합 조건 해석,H2_ALG_SEQ_C152,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_153,19,19.png,등비수열의 합,등비수열의 합(1) - 첫째항·공비 역산,H2_ALG_SEQ_C153,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_154,19,19.png,등비수열의 합,등비수열의 합(1) - 원리합계 적용,H2_ALG_SEQ_C154,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_155,19,19.png,등비수열의 합,등비수열의 합(1) - 일반항과 합 연결,H2_ALG_SEQ_C155,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_156,19,19.png,등비수열의 합,등비수열의 합(1) - 활용 상황 모델링,H2_ALG_SEQ_C156,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_157,19,19.png,등비수열의 합,등비수열의 합(1) - 보기형·최종 검산,H2_ALG_SEQ_C157,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_158,19,19.png,등비수열의 합,등비수열의 합(1) - 합 공식 선택 2,H2_ALG_SEQ_C158,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_159,19,19.png,등비수열의 합,등비수열의 합(1) - 부분합 조건 해석 2,H2_ALG_SEQ_C159,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_160,19,19.png,등비수열의 합,등비수열의 합(1) - 첫째항·공비 역산 2,H2_ALG_SEQ_C160,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_161,19,19.png,등비수열의 합,등비수열의 합(1) - 원리합계 적용 2,H2_ALG_SEQ_C161,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_162,19,19.png,등비수열의 합,등비수열의 합(1) - 일반항과 합 연결 2,H2_ALG_SEQ_C162,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_163,19,19.png,등비수열의 합,등비수열의 합(1) - 활용 상황 모델링 2,H2_ALG_SEQ_C163,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_164,19,19.png,등비수열의 합,등비수열의 합(1) - 보기형·최종 검산 2,H2_ALG_SEQ_C164,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_165,19,19.png,등비수열의 합,등비수열의 합(1) - 합 공식 선택 3,H2_ALG_SEQ_C165,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_166,19,19.png,등비수열의 합,등비수열의 합(1) - 부분합 조건 해석 3,H2_ALG_SEQ_C166,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_167,19,19.png,등비수열의 합,등비수열의 합(1) - 첫째항·공비 역산 3,H2_ALG_SEQ_C167,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_168,19,19.png,등비수열의 합,등비수열의 합(1) - 원리합계 적용 3,H2_ALG_SEQ_C168,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_169,19,19.png,등비수열의 합,등비수열의 합(1) - 일반항과 합 연결 3,H2_ALG_SEQ_C169,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_170,19,19.png,등비수열의 합,등비수열의 합(1) - 활용 상황 모델링 3,H2_ALG_SEQ_C170,3,"[""geometric_series"", ""partial_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_171,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 합 공식 선택,H2_ALG_SEQ_C171,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_172,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 부분합 조건 해석,H2_ALG_SEQ_C172,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_173,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 첫째항·공비 역산,H2_ALG_SEQ_C173,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_174,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 원리합계 적용,H2_ALG_SEQ_C174,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_175,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 일반항과 합 연결,H2_ALG_SEQ_C175,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_176,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 활용 상황 모델링,H2_ALG_SEQ_C176,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_177,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 보기형·최종 검산,H2_ALG_SEQ_C177,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_178,21,21.png,등비수열의 합,부분의 합이 주어진 등비수열의 합 - 합 공식 선택 2,H2_ALG_SEQ_C178,3,"[""geometric_series"", ""partial_sum"", ""condition_equation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_179,21,21.png,등비수열의 합,조건을 만족시키는 등비수열의 합 - 합 공식 선택,H2_ALG_SEQ_C179,2,"[""geometric_series"", ""condition_equation"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_180,21,21.png,등비수열의 합,조건을 만족시키는 등비수열의 합 - 부분합 조건 해석,H2_ALG_SEQ_C180,2,"[""geometric_series"", ""condition_equation"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_181,21,21.png,등비수열의 합,조건을 만족시키는 등비수열의 합 - 첫째항·공비 역산,H2_ALG_SEQ_C181,2,"[""geometric_series"", ""condition_equation"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_182,22,22.png,등비수열의 합,등비수열의 합의 활용 - 합 공식 선택,H2_ALG_SEQ_C182,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_183,22,22.png,등비수열의 합,등비수열의 합의 활용 - 부분합 조건 해석,H2_ALG_SEQ_C183,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_184,22,22.png,등비수열의 합,등비수열의 합의 활용 - 첫째항·공비 역산,H2_ALG_SEQ_C184,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_185,22,22.png,등비수열의 합,등비수열의 합의 활용 - 원리합계 적용,H2_ALG_SEQ_C185,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_186,22,22.png,등비수열의 합,등비수열의 합의 활용 - 일반항과 합 연결,H2_ALG_SEQ_C186,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_187,22,22.png,등비수열의 합,등비수열의 합의 활용 - 활용 상황 모델링,H2_ALG_SEQ_C187,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_188,22,22.png,등비수열의 합,등비수열의 합의 활용 - 보기형·최종 검산,H2_ALG_SEQ_C188,3,"[""geometric_series"", ""application"", ""modeling""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_189,23,23.png,등비수열의 합,원리합계 - 합 공식 선택,H2_ALG_SEQ_C189,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_190,23,23.png,등비수열의 합,원리합계 - 부분합 조건 해석,H2_ALG_SEQ_C190,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_191,23,23.png,등비수열의 합,원리합계 - 첫째항·공비 역산,H2_ALG_SEQ_C191,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_192,23,23.png,등비수열의 합,원리합계 - 원리합계 적용,H2_ALG_SEQ_C192,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_193,23,23.png,등비수열의 합,원리합계 - 일반항과 합 연결,H2_ALG_SEQ_C193,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_194,23,23.png,등비수열의 합,원리합계 - 활용 상황 모델링,H2_ALG_SEQ_C194,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_195,23,23.png,등비수열의 합,원리합계 - 보기형·최종 검산,H2_ALG_SEQ_C195,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_196,23,23.png,등비수열의 합,원리합계 - 합 공식 선택 2,H2_ALG_SEQ_C196,4,"[""compound_interest"", ""annuity"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_197,23,23.png,등비수열의 합,등비수열의 합과 일반항 사이의 관계 - 합 공식 선택,H2_ALG_SEQ_C197,4,"[""geometric_series"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_198,23,23.png,등비수열의 합,등비수열의 합과 일반항 사이의 관계 - 부분합 조건 해석,H2_ALG_SEQ_C198,4,"[""geometric_series"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_199,23,23.png,등비수열의 합,등비수열의 합과 일반항 사이의 관계 - 첫째항·공비 역산,H2_ALG_SEQ_C199,4,"[""geometric_series"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_200,23,23.png,등비수열의 합,등비수열의 합과 일반항 사이의 관계 - 원리합계 적용,H2_ALG_SEQ_C200,4,"[""geometric_series"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_201,23,23.png,등비수열의 합,등비수열의 합과 일반항 사이의 관계 - 일반항과 합 연결,H2_ALG_SEQ_C201,4,"[""geometric_series"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_202,24,24.png,등차수열과 등비수열의 합,등차수열의 합과 등비수열의 합 - 등차 합 공식 적용,H2_ALG_SEQ_C202,1,"[""arithmetic_series"", ""geometric_series"", ""mixed_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_203,24,24.png,등차수열과 등비수열의 합,등차수열의 합과 등비수열의 합 - 등비 합 공식 적용,H2_ALG_SEQ_C203,1,"[""arithmetic_series"", ""geometric_series"", ""mixed_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_204,24,24.png,등차수열과 등비수열의 합,등차수열의 합과 등비수열의 합 - 혼합 조건 분리,H2_ALG_SEQ_C204,1,"[""arithmetic_series"", ""geometric_series"", ""mixed_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_205,24,24.png,합의 기호 Σ,합의 기호 Σ - 시그마 뜻 판별,H2_ALG_SEQ_C205,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_206,24,24.png,합의 기호 Σ,합의 기호 Σ - 풀어 쓰기,H2_ALG_SEQ_C206,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_207,24,24.png,합의 기호 Σ,합의 기호 Σ - 식 계산,H2_ALG_SEQ_C207,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_208,24,24.png,합의 기호 Σ,합의 기호 Σ - 조건식 구성,H2_ALG_SEQ_C208,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_209,24,24.png,합의 기호 Σ,합의 기호 Σ - 성질 적용,H2_ALG_SEQ_C209,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_210,24,24.png,합의 기호 Σ,합의 기호 Σ - 반복·교대 구조 해석,H2_ALG_SEQ_C210,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_211,24,24.png,합의 기호 Σ,합의 기호 Σ - 보기형·최종 검산,H2_ALG_SEQ_C211,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_212,24,24.png,합의 기호 Σ,합의 기호 Σ - 시그마 뜻 판별 2,H2_ALG_SEQ_C212,6,"[""sigma_notation"", ""expanded_sum"", ""sum_formula""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_213,25,25.png,합의 기호 Σ,특정한 값이 반복되는 수열의 합 - 시그마 뜻 판별,H2_ALG_SEQ_C213,2,"[""sigma_notation"", ""periodic_sequence"", ""repetition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_214,25,25.png,합의 기호 Σ,특정한 값이 반복되는 수열의 합 - 풀어 쓰기,H2_ALG_SEQ_C214,2,"[""sigma_notation"", ""periodic_sequence"", ""repetition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_215,25,25.png,합의 기호 Σ,특정한 값이 반복되는 수열의 합 - 식 계산,H2_ALG_SEQ_C215,2,"[""sigma_notation"", ""periodic_sequence"", ""repetition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_216,25,25.png,합의 기호 Σ,특정한 값이 반복되는 수열의 합 - 조건식 구성,H2_ALG_SEQ_C216,2,"[""sigma_notation"", ""periodic_sequence"", ""repetition""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_217,25,25.png,합의 기호 Σ,오일의 성질 - 시그마 뜻 판별,H2_ALG_SEQ_C217,13,"[""telescoping_sum"", ""sigma_notation"", ""sum_property""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_218,25,25.png,합의 기호 Σ,오일의 성질 - 풀어 쓰기,H2_ALG_SEQ_C218,13,"[""telescoping_sum"", ""sigma_notation"", ""sum_property""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_219,25,25.png,합의 기호 Σ,오일의 성질 - 식 계산,H2_ALG_SEQ_C219,13,"[""telescoping_sum"", ""sigma_notation"", ""sum_property""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_220,25,25.png,합의 기호 Σ,교대 부호 수열의 합 - 시그마 뜻 판별,H2_ALG_SEQ_C220,4,"[""alternating_sum"", ""sigma_notation"", ""sign_pattern""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_221,25,25.png,합의 기호 Σ,Σ와 등차수열·등비수열 - 시그마 뜻 판별,H2_ALG_SEQ_C221,15,"[""sigma_notation"", ""arithmetic_series"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_222,25,25.png,합의 기호 Σ,Σ와 등차수열·등비수열 - 풀어 쓰기,H2_ALG_SEQ_C222,15,"[""sigma_notation"", ""arithmetic_series"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_223,25,25.png,합의 기호 Σ,Σ와 등차수열·등비수열 - 식 계산,H2_ALG_SEQ_C223,15,"[""sigma_notation"", ""arithmetic_series"", ""geometric_series""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_224,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 합 공식 선택,H2_ALG_SEQ_C224,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_225,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 시그마 변환,H2_ALG_SEQ_C225,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_226,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 부분분수·소거 구조,H2_ALG_SEQ_C226,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_227,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 근호·로그 변형,H2_ALG_SEQ_C227,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_228,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 도형·함수 활용,H2_ALG_SEQ_C228,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_229,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 조건식 역산,H2_ALG_SEQ_C229,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_230,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 보기형·최종 검산,H2_ALG_SEQ_C230,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_231,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 규칙 묶기,H2_ALG_SEQ_C231,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_232,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 합 공식 선택 2,H2_ALG_SEQ_C232,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_233,26,26.png,여러 가지 수열의 합,자연수의 거듭제곱의 합 - 시그마 변환 2,H2_ALG_SEQ_C233,4,"[""power_sum"", ""natural_number_sum"", ""sigma_notation""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_234,27,27.png,여러 가지 수열의 합,Σ를 여러 개 포함한 식 - 합 공식 선택,H2_ALG_SEQ_C234,6,"[""multiple_sigma"", ""sum_formula"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_235,27,27.png,여러 가지 수열의 합,Σ를 여러 개 포함한 식 - 시그마 변환,H2_ALG_SEQ_C235,6,"[""multiple_sigma"", ""sum_formula"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_236,27,27.png,여러 가지 수열의 합,Σ를 여러 개 포함한 식 - 부분분수·소거 구조,H2_ALG_SEQ_C236,6,"[""multiple_sigma"", ""sum_formula"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_237,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 합 공식 선택,H2_ALG_SEQ_C237,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_238,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 시그마 변환,H2_ALG_SEQ_C238,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_239,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 부분분수·소거 구조,H2_ALG_SEQ_C239,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_240,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 근호·로그 변형,H2_ALG_SEQ_C240,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_241,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 도형·함수 활용,H2_ALG_SEQ_C241,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_242,27,27.png,여러 가지 수열의 합,Σ를 이용한 여러 가지 수열의 합 - 조건식 역산,H2_ALG_SEQ_C242,4,"[""sigma_notation"", ""various_series"", ""expression_transform""]",normalized_from_image_tree
H2_ALG_SEQ_RAW_243,27,27.png,여러 가지 수열의 합,Σ로 표현된 수열의 합과 일반항 사이의 관계 - 합 공식 선택,H2_ALG_SEQ_C243,13,"[""sigma_notation"", ""general_term"", ""sum_relation""]",normalized_from_image_tree
