raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_ALG_TRIG_FUNC_RAW_115,18,18.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각방정식의 해 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C115,9,trig_equation|graph_intersection|solution_count,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_116,18,18.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각방정식의 해 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C116,9,trig_equation|graph_intersection|solution_count,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_117,19,19.png,삼각방정식과 삼각부등식,sin x = a 꼴의 방정식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C117,10,sine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_118,19,19.png,삼각방정식과 삼각부등식,sin x = a 꼴의 방정식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C118,10,sine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_119,19,19.png,삼각방정식과 삼각부등식,sin x = a 꼴의 방정식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C119,10,sine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_120,19,19.png,삼각방정식과 삼각부등식,sin x = a 꼴의 방정식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C120,10,sine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_121,19,19.png,삼각방정식과 삼각부등식,cos x = a 꼴의 방정식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C121,10,cosine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_122,19,19.png,삼각방정식과 삼각부등식,cos x = a 꼴의 방정식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C122,10,cosine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_123,19,19.png,삼각방정식과 삼각부등식,cos x = a 꼴의 방정식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C123,9,cosine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_124,19,19.png,삼각방정식과 삼각부등식,cos x = a 꼴의 방정식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C124,9,cosine_equation|periodic_solution|reference_angle,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_125,20,20.png,삼각방정식과 삼각부등식,tan x = a 꼴의 방정식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C125,8,tangent_equation|periodic_solution|asymptote,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_126,20,20.png,삼각방정식과 삼각부등식,tan x = a 꼴의 방정식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C126,8,tangent_equation|periodic_solution|asymptote,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_127,20,20.png,삼각방정식과 삼각부등식,tan x = a 꼴의 방정식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C127,7,tangent_equation|periodic_solution|asymptote,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_128,20,20.png,삼각방정식과 삼각부등식,tan x = a 꼴의 방정식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C128,7,tangent_equation|periodic_solution|asymptote,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_129,20,20.png,삼각방정식과 삼각부등식,삼각방정식의 해의 개수 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C129,11,solution_count|periodicity|interval_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_130,20,20.png,삼각방정식과 삼각부등식,삼각방정식의 해의 개수 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C130,11,solution_count|periodicity|interval_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_131,20,20.png,삼각방정식과 삼각부등식,삼각방정식의 해의 개수 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C131,11,solution_count|periodicity|interval_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_132,20,20.png,삼각방정식과 삼각부등식,삼각방정식의 해의 개수 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C132,11,solution_count|periodicity|interval_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_133,21,21.png,삼각방정식과 삼각부등식,구간이 주어진 삼각방정식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C133,12,interval_condition|trig_equation|endpoint_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_134,21,21.png,삼각방정식과 삼각부등식,구간이 주어진 삼각방정식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C134,12,interval_condition|trig_equation|endpoint_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_135,21,21.png,삼각방정식과 삼각부등식,구간이 주어진 삼각방정식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C135,12,interval_condition|trig_equation|endpoint_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_136,21,21.png,삼각방정식과 삼각부등식,구간이 주어진 삼각방정식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C136,12,interval_condition|trig_equation|endpoint_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_137,22,22.png,삼각방정식과 삼각부등식,치환을 이용한 삼각방정식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C137,9,substitution|trig_equation|range_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_138,22,22.png,삼각방정식과 삼각부등식,치환을 이용한 삼각방정식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C138,9,substitution|trig_equation|range_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_139,22,22.png,삼각방정식과 삼각부등식,치환을 이용한 삼각방정식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C139,9,substitution|trig_equation|range_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_140,22,22.png,삼각방정식과 삼각부등식,치환을 이용한 삼각방정식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C140,9,substitution|trig_equation|range_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_141,22,22.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각부등식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C141,9,trig_inequality|graph_solution|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_142,22,22.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각부등식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C142,9,trig_inequality|graph_solution|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_143,22,22.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각부등식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C143,8,trig_inequality|graph_solution|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_144,22,22.png,삼각방정식과 삼각부등식,그래프를 이용한 삼각부등식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C144,8,trig_inequality|graph_solution|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_145,23,23.png,삼각방정식과 삼각부등식,"sin, cos, tan 부등식의 해 - 기본 개념 판별",H2_ALG_TRIG_FUNC_C145,11,trig_inequality|periodicity|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_146,23,23.png,삼각방정식과 삼각부등식,"sin, cos, tan 부등식의 해 - 식 계산 및 변형",H2_ALG_TRIG_FUNC_C146,11,trig_inequality|periodicity|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_147,23,23.png,삼각방정식과 삼각부등식,"sin, cos, tan 부등식의 해 - 조건·그래프 적용",H2_ALG_TRIG_FUNC_C147,10,trig_inequality|periodicity|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_148,23,23.png,삼각방정식과 삼각부등식,"sin, cos, tan 부등식의 해 - 보기형·최종 검산",H2_ALG_TRIG_FUNC_C148,10,trig_inequality|periodicity|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_149,24,24.png,삼각방정식과 삼각부등식,삼각방정식과 부등식의 활용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C149,7,trig_equation_application|condition_translation|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_150,24,24.png,삼각방정식과 삼각부등식,삼각방정식과 부등식의 활용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C150,6,trig_equation_application|condition_translation|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_151,24,24.png,삼각방정식과 삼각부등식,삼각방정식과 부등식의 활용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C151,6,trig_equation_application|condition_translation|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_152,24,24.png,삼각방정식과 삼각부등식,삼각방정식과 부등식의 활용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C152,6,trig_equation_application|condition_translation|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_153,25,25.png,삼각함수의 활용,삼각함수 그래프를 활용한 주기 현상 해석 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C153,11,trig_modeling|periodic_phenomena|graph_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_154,25,25.png,삼각함수의 활용,삼각함수 그래프를 활용한 주기 현상 해석 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C154,11,trig_modeling|periodic_phenomena|graph_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_155,25,25.png,삼각함수의 활용,삼각함수 그래프를 활용한 주기 현상 해석 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C155,11,trig_modeling|periodic_phenomena|graph_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_156,25,25.png,삼각함수의 활용,삼각함수 그래프를 활용한 주기 현상 해석 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C156,11,trig_modeling|periodic_phenomena|graph_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_157,26,26.png,삼각함수의 활용,최대·최소를 활용한 상황 문제 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C157,7,trig_application|max_min|condition_translation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_158,26,26.png,삼각함수의 활용,최대·최소를 활용한 상황 문제 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C158,7,trig_application|max_min|condition_translation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_159,26,26.png,삼각함수의 활용,최대·최소를 활용한 상황 문제 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C159,6,trig_application|max_min|condition_translation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_160,26,26.png,삼각함수의 활용,최대·최소를 활용한 상황 문제 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C160,6,trig_application|max_min|condition_translation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_161,27,27.png,삼각함수의 활용,삼각함수의 그래프 방정식 세우기 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C161,10,model_equation|amplitude_period|phase_shift,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_162,27,27.png,삼각함수의 활용,삼각함수의 그래프 방정식 세우기 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C162,10,model_equation|amplitude_period|phase_shift,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_163,27,27.png,삼각함수의 활용,삼각함수의 그래프 방정식 세우기 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C163,9,model_equation|amplitude_period|phase_shift,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_164,27,27.png,삼각함수의 활용,삼각함수의 그래프 방정식 세우기 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C164,9,model_equation|amplitude_period|phase_shift,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_165,28,28.png,삼각함수의 활용,삼각함수 그래프의 실생활 해석 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C165,7,real_world_trig|model_interpretation|unit_context,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_166,28,28.png,삼각함수의 활용,삼각함수 그래프의 실생활 해석 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C166,7,real_world_trig|model_interpretation|unit_context,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_167,28,28.png,삼각함수의 활용,삼각함수 그래프의 실생활 해석 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C167,7,real_world_trig|model_interpretation|unit_context,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_168,28,28.png,삼각함수의 활용,삼각함수 그래프의 실생활 해석 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C168,6,real_world_trig|model_interpretation|unit_context,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_169,29,29.png,삼각함수의 활용,삼각함수 포함 방정식의 실전 적용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C169,9,trig_application|equation_setup|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_170,29,29.png,삼각함수의 활용,삼각함수 포함 방정식의 실전 적용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C170,9,trig_application|equation_setup|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_171,29,29.png,삼각함수의 활용,삼각함수 포함 방정식의 실전 적용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C171,9,trig_application|equation_setup|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_172,29,29.png,삼각함수의 활용,삼각함수 포함 방정식의 실전 적용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C172,9,trig_application|equation_setup|solution_check,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_173,30,30.png,삼각함수의 활용,삼각함수 포함 부등식의 실전 적용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C173,10,trig_application|inequality_setup|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_174,30,30.png,삼각함수의 활용,삼각함수 포함 부등식의 실전 적용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C174,10,trig_application|inequality_setup|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_175,30,30.png,삼각함수의 활용,삼각함수 포함 부등식의 실전 적용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C175,9,trig_application|inequality_setup|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_176,30,30.png,삼각함수의 활용,삼각함수 포함 부등식의 실전 적용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C176,9,trig_application|inequality_setup|interval_solution,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_177,31,31.png,사인법칙과 코사인법칙,사인법칙의 기본 적용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C177,8,sine_rule|triangle_condition|side_angle_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_178,31,31.png,사인법칙과 코사인법칙,사인법칙의 기본 적용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C178,8,sine_rule|triangle_condition|side_angle_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_179,31,31.png,사인법칙과 코사인법칙,사인법칙의 기본 적용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C179,8,sine_rule|triangle_condition|side_angle_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_180,31,31.png,사인법칙과 코사인법칙,사인법칙의 기본 적용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C180,8,sine_rule|triangle_condition|side_angle_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_181,31,31.png,사인법칙과 코사인법칙,사인법칙과 외접원의 반지름 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C181,7,sine_rule|circumradius|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_182,31,31.png,사인법칙과 코사인법칙,사인법칙과 외접원의 반지름 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C182,7,sine_rule|circumradius|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_183,31,31.png,사인법칙과 코사인법칙,사인법칙과 외접원의 반지름 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C183,7,sine_rule|circumradius|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_184,31,31.png,사인법칙과 코사인법칙,사인법칙과 외접원의 반지름 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C184,7,sine_rule|circumradius|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_185,32,32.png,사인법칙과 코사인법칙,삼각형의 결정 조건과 사인법칙 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C185,6,triangle_determination|sine_rule|ambiguous_case,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_186,32,32.png,사인법칙과 코사인법칙,삼각형의 결정 조건과 사인법칙 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C186,6,triangle_determination|sine_rule|ambiguous_case,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_187,32,32.png,사인법칙과 코사인법칙,삼각형의 결정 조건과 사인법칙 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C187,5,triangle_determination|sine_rule|ambiguous_case,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_188,32,32.png,사인법칙과 코사인법칙,삼각형의 결정 조건과 사인법칙 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C188,5,triangle_determination|sine_rule|ambiguous_case,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_189,32,32.png,사인법칙과 코사인법칙,코사인법칙의 기본 적용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C189,8,cosine_rule|side_angle_relation|equation_setup,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_190,32,32.png,사인법칙과 코사인법칙,코사인법칙의 기본 적용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C190,8,cosine_rule|side_angle_relation|equation_setup,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_191,32,32.png,사인법칙과 코사인법칙,코사인법칙의 기본 적용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C191,8,cosine_rule|side_angle_relation|equation_setup,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_192,32,32.png,사인법칙과 코사인법칙,코사인법칙의 기본 적용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C192,8,cosine_rule|side_angle_relation|equation_setup,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_193,33,33.png,사인법칙과 코사인법칙,코사인법칙으로 각 구하기 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C193,8,cosine_rule|angle_finding|algebraic_simplification,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_194,33,33.png,사인법칙과 코사인법칙,코사인법칙으로 각 구하기 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C194,8,cosine_rule|angle_finding|algebraic_simplification,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_195,33,33.png,사인법칙과 코사인법칙,코사인법칙으로 각 구하기 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C195,7,cosine_rule|angle_finding|algebraic_simplification,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_196,33,33.png,사인법칙과 코사인법칙,코사인법칙으로 각 구하기 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C196,7,cosine_rule|angle_finding|algebraic_simplification,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_197,34,34.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 혼합 적용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C197,11,sine_cosine_rule_mixed|triangle_condition|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_198,34,34.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 혼합 적용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C198,11,sine_cosine_rule_mixed|triangle_condition|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_199,34,34.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 혼합 적용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C199,10,sine_cosine_rule_mixed|triangle_condition|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_200,34,34.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 혼합 적용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C200,10,sine_cosine_rule_mixed|triangle_condition|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_201,35,35.png,사인법칙과 코사인법칙,삼각형의 넓이 공식 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C201,6,triangle_area|sine_area_formula|height_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_202,35,35.png,사인법칙과 코사인법칙,삼각형의 넓이 공식 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C202,6,triangle_area|sine_area_formula|height_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_203,35,35.png,사인법칙과 코사인법칙,삼각형의 넓이 공식 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C203,6,triangle_area|sine_area_formula|height_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_204,35,35.png,사인법칙과 코사인법칙,삼각형의 넓이 공식 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C204,6,triangle_area|sine_area_formula|height_relation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_205,36,36.png,사인법칙과 코사인법칙,삼각형의 넓이와 최대·최소 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C205,9,triangle_area|max_min|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_206,36,36.png,사인법칙과 코사인법칙,삼각형의 넓이와 최대·최소 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C206,9,triangle_area|max_min|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_207,36,36.png,사인법칙과 코사인법칙,삼각형의 넓이와 최대·최소 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C207,9,triangle_area|max_min|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_208,36,36.png,사인법칙과 코사인법칙,삼각형의 넓이와 최대·최소 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C208,9,triangle_area|max_min|triangle_condition,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_209,37,37.png,사인법칙과 코사인법칙,도형에서 사인법칙·코사인법칙 사용 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C209,10,geometry_application|sine_cosine_rule_mixed|auxiliary_line,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_210,37,37.png,사인법칙과 코사인법칙,도형에서 사인법칙·코사인법칙 사용 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C210,10,geometry_application|sine_cosine_rule_mixed|auxiliary_line,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_211,37,37.png,사인법칙과 코사인법칙,도형에서 사인법칙·코사인법칙 사용 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C211,10,geometry_application|sine_cosine_rule_mixed|auxiliary_line,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_212,37,37.png,사인법칙과 코사인법칙,도형에서 사인법칙·코사인법칙 사용 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C212,10,geometry_application|sine_cosine_rule_mixed|auxiliary_line,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_213,38,38.png,사인법칙과 코사인법칙,복합 도형의 길이·각·넓이 구하기 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C213,8,geometry_application|triangle_area|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_214,38,38.png,사인법칙과 코사인법칙,복합 도형의 길이·각·넓이 구하기 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C214,8,geometry_application|triangle_area|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_215,38,38.png,사인법칙과 코사인법칙,복합 도형의 길이·각·넓이 구하기 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C215,7,geometry_application|triangle_area|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_216,38,38.png,사인법칙과 코사인법칙,복합 도형의 길이·각·넓이 구하기 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C216,7,geometry_application|triangle_area|casework,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_217,39,39.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 증명·해석 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C217,5,proof_interpretation|sine_rule|cosine_rule,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_218,39,39.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 증명·해석 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C218,5,proof_interpretation|sine_rule|cosine_rule,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_219,39,39.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 증명·해석 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C219,5,proof_interpretation|sine_rule|cosine_rule,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_220,39,39.png,사인법칙과 코사인법칙,사인법칙과 코사인법칙의 증명·해석 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C220,5,proof_interpretation|sine_rule|cosine_rule,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_221,40,40.png,사인법칙과 코사인법칙,실생활 거리·높이·각도 문제 - 기본 개념 판별,H2_ALG_TRIG_FUNC_C221,5,real_world_geometry|model_translation|solution_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_222,40,40.png,사인법칙과 코사인법칙,실생활 거리·높이·각도 문제 - 식 계산 및 변형,H2_ALG_TRIG_FUNC_C222,5,real_world_geometry|model_translation|solution_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_223,40,40.png,사인법칙과 코사인법칙,실생활 거리·높이·각도 문제 - 조건·그래프 적용,H2_ALG_TRIG_FUNC_C223,4,real_world_geometry|model_translation|solution_interpretation,normalized_from_image_tree
H2_ALG_TRIG_FUNC_RAW_224,40,40.png,사인법칙과 코사인법칙,실생활 거리·높이·각도 문제 - 보기형·최종 검산,H2_ALG_TRIG_FUNC_C224,4,real_world_geometry|model_translation|solution_interpretation,normalized_from_image_tree
