raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC1_INT_RAW_107,10,10.png,정적분을 포함한 등식,정적분을 포함한 등식 (2) 아래끝 또는 위끝에 변수가 있는 경우 - 다항식으로 주어진 경우 (2) 적분구간에 숫자 포함,H2_CALC1_INT_C107,4,"[""integral_equation"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_108,10,10.png,정적분을 포함한 등식,정적분을 포함한 등식 (2) 아래끝 또는 위끝에 변수가 있는 경우 - 함수 f(x)의 식에 정적분이 포함된 경우 (1) 피적분함수의 식을 알 때,H2_CALC1_INT_C108,4,"[""integral_equation"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_109,10,10.png,정적분을 포함한 등식,정적분을 포함한 등식 (2) 아래끝 또는 위끝에 변수가 있는 경우 - 함수 f(x)의 식에 정적분이 포함된 경우 (2) 피적분함수의 식을 모를 때,H2_CALC1_INT_C109,4,"[""integral_equation"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_110,10,10.png,정적분을 포함한 등식,정적분을 포함한 등식 (2) 아래끝 또는 위끝에 변수가 있는 경우 - 두 함수의 관계가 정적분으로 정의될 때,H2_CALC1_INT_C110,4,"[""integral_equation"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_111,11,11.png,정적분을 포함한 등식,정적분을 포함한 등식 (3) 아래끝 또는 위끝과 피적분함수에 변수가 있는 경우 - 다항식에 미지수가 없는 경우,H2_CALC1_INT_C111,5,"[""integral_equation"", ""integral_defined_function"", ""variable_limit""]",normalized_from_image_tree
H2_CALC1_INT_RAW_112,11,11.png,정적분을 포함한 등식,정적분을 포함한 등식 (3) 아래끝 또는 위끝과 피적분함수에 변수가 있는 경우 - 다항식에 미지수가 포함된 경우,H2_CALC1_INT_C112,5,"[""integral_equation"", ""integral_defined_function"", ""variable_limit""]",normalized_from_image_tree
H2_CALC1_INT_RAW_113,11,11.png,정적분을 포함한 등식,정적분을 포함한 등식 (3) 아래끝 또는 위끝과 피적분함수에 변수가 있는 경우 - 다른 추가 조건이 주어진 경우,H2_CALC1_INT_C113,4,"[""integral_equation"", ""integral_defined_function"", ""variable_limit""]",normalized_from_image_tree
H2_CALC1_INT_RAW_114,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 피적분함수가 이차식인 경우,H2_CALC1_INT_C114,5,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_115,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 피적분함수가 삼차식 이상인 경우,H2_CALC1_INT_C115,5,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_116,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 정적분을 포함한 등식이 주어진 경우 (1),H2_CALC1_INT_C116,5,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_117,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 정적분을 포함한 등식이 주어진 경우 (2),H2_CALC1_INT_C117,5,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_118,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 함수 f(x)의 식을 추론해야 하는 경우,H2_CALC1_INT_C118,4,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_119,11,11.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극대·극소 - 두 함수의 관계를 정적분으로 정의하는 경우,H2_CALC1_INT_C119,4,"[""integral_defined_function"", ""extrema"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_120,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 피적분함수가 일차식인 경우,H2_CALC1_INT_C120,5,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_121,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 피적분함수가 이차식인 경우,H2_CALC1_INT_C121,5,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_122,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 피적분함수가 삼차식 이상인 경우,H2_CALC1_INT_C122,4,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_123,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 정적분을 포함한 등식이 주어진 경우 (1),H2_CALC1_INT_C123,4,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_124,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 정적분을 포함한 등식이 주어진 경우 (2),H2_CALC1_INT_C124,4,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_125,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 그래프를 이용하여 f(x)의 식을 구하는 경우,H2_CALC1_INT_C125,4,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_126,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 최대·최소 - 임의의 함수 f(x)가 주어진 경우,H2_CALC1_INT_C126,4,"[""integral_defined_function"", ""max_min"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_127,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 그래프 - 피적분함수의 그래프가 주어진 경우,H2_CALC1_INT_C127,5,"[""integral_defined_function"", ""graph_interpretation"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_128,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 그래프가 주어진 경우,H2_CALC1_INT_C128,5,"[""integral_defined_function"", ""graph_interpretation"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_129,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극한 (1) - 피적분함수에 미정계수가 없는 경우,H2_CALC1_INT_C129,5,"[""integral_limit"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_130,12,12.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극한 (1) - 피적분함수에 미정계수가 있는 경우,H2_CALC1_INT_C130,5,"[""integral_limit"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_131,13,13.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극한 (2) - 피적분함수에 미정계수가 없는 경우,H2_CALC1_INT_C131,5,"[""integral_limit"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_132,13,13.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극한 (2) - 피적분함수에 미정계수가 있는 경우,H2_CALC1_INT_C132,5,"[""integral_limit"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_133,13,13.png,정적분으로 정의된 함수,정적분으로 정의된 함수의 극한 (2) - 피적분함수의 식이 주어지지 않은 경우,H2_CALC1_INT_C133,4,"[""integral_limit"", ""integral_defined_function"", ""ftc""]",normalized_from_image_tree
H2_CALC1_INT_RAW_134,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 이차함수와 x축 사이의 넓이 (1) x축으로 둘러싸인 도형,H2_CALC1_INT_C134,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_135,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 이차함수와 x축 사이의 넓이 (2) x축 및 직선으로 둘러싸인 도형,H2_CALC1_INT_C135,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_136,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 삼차함수와 x축 사이의 넓이 (1) x축으로 둘러싸인 도형,H2_CALC1_INT_C136,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_137,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 삼차함수와 x축 사이의 넓이 (2) x축 및 직선으로 둘러싸인 도형,H2_CALC1_INT_C137,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_138,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 사차함수와 x축 사이의 넓이,H2_CALC1_INT_C138,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_139,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 복잡한 다항함수가 주어진 경우,H2_CALC1_INT_C139,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_140,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 임의의 곡선과 x축 사이의 넓이,H2_CALC1_INT_C140,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_141,13,13.png,정적분의 활용,곡선과 x축 사이의 넓이 - 실생활 활용 문제,H2_CALC1_INT_C141,5,"[""area_xaxis"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_142,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 이차함수와 상수함수의 그래프로 둘러싸인 도형,H2_CALC1_INT_C142,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_143,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 이차함수와 일차함수의 그래프로 둘러싸인 도형 (1) 절댓값이 없는 경우,H2_CALC1_INT_C143,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_144,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 이차함수와 일차함수의 그래프로 둘러싸인 도형 (2) 절댓값이 있는 경우,H2_CALC1_INT_C144,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_145,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 삼차함수의 그래프와 직선으로 둘러싸인 도형,H2_CALC1_INT_C145,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_146,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 사차함수의 그래프와 직선으로 둘러싸인 도형,H2_CALC1_INT_C146,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_147,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 임의의 함수가 주어진 경우,H2_CALC1_INT_C147,5,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_148,14,14.png,정적분의 활용,곡선과 직선 사이의 넓이 - 절댓값이 포함된 함수가 주어진 경우,H2_CALC1_INT_C148,4,"[""area_between_curves"", ""area_line"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_149,14,14.png,정적분의 활용,두 곡선 사이의 넓이에 관한 기본 문제,H2_CALC1_INT_C149,5,"[""area_between_curves"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_150,14,14.png,정적분의 활용,두 곡선 사이의 넓이 - 이차함수가 주어진 경우,H2_CALC1_INT_C150,5,"[""area_between_curves"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_151,14,14.png,정적분의 활용,두 곡선 사이의 넓이 - 삼차함수가 주어진 경우,H2_CALC1_INT_C151,4,"[""area_between_curves"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_152,14,14.png,정적분의 활용,두 곡선 사이의 넓이 - 사차 이상인 함수가 주어진 경우,H2_CALC1_INT_C152,4,"[""area_between_curves"", ""definite_integral"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_153,15,15.png,정적분의 활용,곡선과 접선으로 둘러싸인 도형의 넓이 - 이차함수가 주어진 경우,H2_CALC1_INT_C153,5,"[""tangent_area"", ""tangent_slope"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_154,15,15.png,정적분의 활용,곡선과 접선으로 둘러싸인 도형의 넓이 - 삼차함수가 주어진 경우,H2_CALC1_INT_C154,5,"[""tangent_area"", ""tangent_slope"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_155,15,15.png,정적분의 활용,두 도형의 넓이가 같을 조건 - 이차함수가 주어진 경우,H2_CALC1_INT_C155,5,"[""equal_area"", ""area_between_curves"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_INT_RAW_156,15,15.png,정적분의 활용,두 도형의 넓이가 같을 조건 - 삼차함수가 주어진 경우,H2_CALC1_INT_C156,5,"[""equal_area"", ""area_between_curves"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_INT_RAW_157,15,15.png,정적분의 활용,두 도형의 넓이가 같을 조건 - 사차 이상인 함수가 주어진 경우,H2_CALC1_INT_C157,5,"[""equal_area"", ""area_between_curves"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_INT_RAW_158,15,15.png,정적분의 활용,두 도형의 넓이가 같을 조건 - 임의의 함수가 주어진 경우,H2_CALC1_INT_C158,5,"[""equal_area"", ""area_between_curves"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC1_INT_RAW_159,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (1) - 이차함수가 주어진 경우,H2_CALC1_INT_C159,5,"[""area_application"", ""area_between_curves"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_160,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (1) - 삼차 이상인 함수가 주어진 경우,H2_CALC1_INT_C160,5,"[""area_application"", ""area_between_curves"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_161,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (1) - 이차함수와 직선이 주어진 경우,H2_CALC1_INT_C161,4,"[""area_application"", ""area_between_curves"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_162,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (1) - 여러 가지 함수와 도형이 주어진 경우,H2_CALC1_INT_C162,4,"[""area_application"", ""area_between_curves"", ""geometry_application""]",normalized_from_image_tree
H2_CALC1_INT_RAW_163,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (2) 넓이의 최솟값 - 이차함수가 주어진 경우,H2_CALC1_INT_C163,5,"[""area_application"", ""max_min"", ""optimization""]",normalized_from_image_tree
H2_CALC1_INT_RAW_164,15,15.png,정적분의 활용,두 곡선 사이의 넓이의 활용 (2) 넓이의 최솟값 - 삼차 이상인 함수가 주어진 경우,H2_CALC1_INT_C164,5,"[""area_application"", ""max_min"", ""optimization""]",normalized_from_image_tree
H2_CALC1_INT_RAW_165,16,16.png,정적분의 활용,함수와 그 역함수의 정적분 - 다항함수가 주어진 경우,H2_CALC1_INT_C165,5,"[""inverse_function"", ""symmetry"", ""definite_integral""]",normalized_from_image_tree
H2_CALC1_INT_RAW_166,16,16.png,정적분의 활용,함수와 그 역함수의 정적분 - 다항함수가 아닌 함수가 주어진 경우,H2_CALC1_INT_C166,5,"[""inverse_function"", ""symmetry"", ""definite_integral""]",normalized_from_image_tree
H2_CALC1_INT_RAW_167,16,16.png,정적분의 활용,함수와 그 역함수의 그래프로 둘러싸인 도형의 넓이 - 함수의 식이 주어진 경우 (1) 이차함수,H2_CALC1_INT_C167,5,"[""inverse_function_area"", ""area_between_curves"", ""symmetry""]",normalized_from_image_tree
H2_CALC1_INT_RAW_168,16,16.png,정적분의 활용,함수와 그 역함수의 그래프로 둘러싸인 도형의 넓이 - 함수의 식이 주어진 경우 (2) 삼차함수 이상,H2_CALC1_INT_C168,5,"[""inverse_function_area"", ""area_between_curves"", ""symmetry""]",normalized_from_image_tree
H2_CALC1_INT_RAW_169,16,16.png,정적분의 활용,함수와 그 역함수의 그래프로 둘러싸인 도형의 넓이 - 함수의 그래프만 주어진 경우,H2_CALC1_INT_C169,4,"[""inverse_function_area"", ""area_between_curves"", ""symmetry""]",normalized_from_image_tree
H2_CALC1_INT_RAW_170,17,17.png,속도와 거리,위치와 위치의 변화량 - 한 점이 수직선 위를 움직이는 경우 (1) 속도가 상수 또는 일차식,H2_CALC1_INT_C170,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_171,17,17.png,속도와 거리,위치와 위치의 변화량 - 한 점이 수직선 위를 움직이는 경우 (2) 속도가 이차식,H2_CALC1_INT_C171,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_172,17,17.png,속도와 거리,위치와 위치의 변화량 - 한 점이 수직선 위를 움직이는 경우 (3) 속도가 삼차식 이상,H2_CALC1_INT_C172,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_173,17,17.png,속도와 거리,위치와 위치의 변화량 - 두 점이 수직선 위를 움직이는 경우 (1) 속도가 상수 또는 일차식,H2_CALC1_INT_C173,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_174,17,17.png,속도와 거리,위치와 위치의 변화량 - 두 점이 수직선 위를 움직이는 경우 (2) 속도에 이차식 포함,H2_CALC1_INT_C174,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_175,17,17.png,속도와 거리,위치와 위치의 변화량 - 두 점이 수직선 위를 움직이는 경우 (3) 속도에 삼차식 포함,H2_CALC1_INT_C175,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_176,17,17.png,속도와 거리,위치와 위치의 변화량 - v=0에 해당하는 경우,H2_CALC1_INT_C176,4,"[""motion_position"", ""displacement"", ""velocity""]",normalized_from_image_tree
H2_CALC1_INT_RAW_177,18,18.png,속도와 거리,움직인 거리 - 위치와 움직인 거리에 대한 기본 문제,H2_CALC1_INT_C177,5,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_178,18,18.png,속도와 거리,움직인 거리 - 한 점(물체)이 움직이는 경우 (1) 속도가 상수 또는 일차식,H2_CALC1_INT_C178,5,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_179,18,18.png,속도와 거리,움직인 거리 - 한 점(물체)이 움직이는 경우 (2) 속도가 이차식,H2_CALC1_INT_C179,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_180,18,18.png,속도와 거리,움직인 거리 - 한 점(물체)이 움직이는 경우 (3) 속도가 삼차식 이상,H2_CALC1_INT_C180,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_181,18,18.png,속도와 거리,움직인 거리 - 두 점(물체)이 움직이는 경우,H2_CALC1_INT_C181,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_182,18,18.png,속도와 거리,움직인 거리 - 세 점(물체)이 움직이는 경우,H2_CALC1_INT_C182,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_183,18,18.png,속도와 거리,움직인 거리 - 생활문동 한 점(물체)이 움직일 때 (1) 주어진 속도식이 일정한 경우,H2_CALC1_INT_C183,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_184,18,18.png,속도와 거리,움직인 거리 - 생활문동 한 점(물체)이 움직일 때 (2) 주어진 속도식이 시간에 따라 다른 경우,H2_CALC1_INT_C184,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_185,18,18.png,속도와 거리,움직인 거리 - 생활문동 한 점(물체)이 움직일 때 (3) 속도식이 주어지지 않은 경우,H2_CALC1_INT_C185,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_186,18,18.png,속도와 거리,움직인 거리 - 한 문동 두 점(물체)이 움직일 때,H2_CALC1_INT_C186,4,"[""motion_distance"", ""distance_traveled"", ""velocity_sign""]",normalized_from_image_tree
H2_CALC1_INT_RAW_187,19,19.png,속도와 거리,그래프에서의 위치와 움직인 거리 - 한 점(물체)이 움직일 때 (1) 미지수가 없는 그래프,H2_CALC1_INT_C187,5,"[""motion_graph"", ""distance_traveled"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_INT_RAW_188,19,19.png,속도와 거리,그래프에서의 위치와 움직인 거리 - 한 점(물체)이 움직일 때 (2) 미지수가 포함된 그래프,H2_CALC1_INT_C188,5,"[""motion_graph"", ""distance_traveled"", ""graph_interpretation""]",normalized_from_image_tree
H2_CALC1_INT_RAW_189,19,19.png,속도와 거리,그래프에서의 위치와 움직인 거리 - 두 점(물체)이 움직일 때,H2_CALC1_INT_C189,4,"[""motion_graph"", ""distance_traveled"", ""graph_interpretation""]",normalized_from_image_tree
