item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q441,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,441,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,9,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C051""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,arithmetic_sequence|condition_application_form,H2_ALG_SEQ_PT152_02_condition_application_form,,1.0,0.9,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q442,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,442,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,9,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C051""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,arithmetic_sequence|condition_application_form,H2_ALG_SEQ_PT152_02_condition_application_form,,0.7,0.9,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q443,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,443,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C051""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,arithmetic_sequence|condition_application_form,H2_ALG_SEQ_PT152_02_condition_application_form,,0.7,0.9,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q444,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,444,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,"[""H2_ALG_SEQ_C051""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,arithmetic_sequence|mixed_review_form,H2_ALG_SEQ_PT153_02_mixed_review_form,,1.0,1.0,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q445,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,445,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,"[""H2_ALG_SEQ_C051""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,arithmetic_sequence|mixed_review_form,H2_ALG_SEQ_PT153_02_mixed_review_form,,1.0,1.0,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q446,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,446,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,"[""H2_ALG_SEQ_C051""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,arithmetic_sequence|mixed_review_form,H2_ALG_SEQ_PT153_02_mixed_review_form,,1.0,1.0,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q447,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,447,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,"[""H2_ALG_SEQ_C051""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,arithmetic_sequence|mixed_review_form,H2_ALG_SEQ_PT153_02_mixed_review_form,,0.7,1.0,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q448,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,2,등차중항,448,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,"[""H2_ALG_SEQ_C051""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,arithmetic_sequence|mixed_review_form,H2_ALG_SEQ_PT153_02_mixed_review_form,,0.7,1.0,arithmetic_sequence|condition_check|answer_validation,"[""arithmetic_mean"", ""arithmetic_sequence"", ""interpolation""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q449,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,449,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_03_basic_concept_form,,1.0,0.8,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q450,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,450,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_03_basic_concept_form,,1.0,0.8,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q451,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,451,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_03_basic_concept_form,,1.0,0.8,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q452,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,452,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_03_basic_concept_form,,0.7,0.8,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q453,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,453,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_03_basic_concept_form,,0.7,0.8,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q454,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,454,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C063""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,arithmetic_sequence|sequence|condition_application_form,H2_ALG_SEQ_PT188_03_condition_application_form,,1.0,0.9,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q455,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,455,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C063""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,arithmetic_sequence|sequence|condition_application_form,H2_ALG_SEQ_PT188_03_condition_application_form,,1.0,0.9,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q456,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,456,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C063""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,arithmetic_sequence|sequence|condition_application_form,H2_ALG_SEQ_PT188_03_condition_application_form,,1.0,0.9,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q457,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,457,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C063""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,arithmetic_sequence|sequence|condition_application_form,H2_ALG_SEQ_PT188_03_condition_application_form,,0.7,0.9,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q458,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,458,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,"[""H2_ALG_SEQ_C063""]",core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,arithmetic_sequence|sequence|condition_application_form,H2_ALG_SEQ_PT188_03_condition_application_form,,0.7,0.9,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q459,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,459,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,"[""H2_ALG_SEQ_C063""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,arithmetic_sequence|sequence|mixed_review_form,H2_ALG_SEQ_PT189_03_mixed_review_form,,1.0,1.0,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q460,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,460,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,"[""H2_ALG_SEQ_C063""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,arithmetic_sequence|sequence|mixed_review_form,H2_ALG_SEQ_PT189_03_mixed_review_form,,1.0,1.0,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q461,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,461,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,"[""H2_ALG_SEQ_C063""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,arithmetic_sequence|sequence|mixed_review_form,H2_ALG_SEQ_PT189_03_mixed_review_form,,1.0,1.0,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q462,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,462,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,"[""H2_ALG_SEQ_C063""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,arithmetic_sequence|sequence|mixed_review_form,H2_ALG_SEQ_PT189_03_mixed_review_form,,0.7,1.0,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q463,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,3,등차수열의 합,463,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,"[""H2_ALG_SEQ_C063""]",advanced,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,arithmetic_sequence|sequence|mixed_review_form,H2_ALG_SEQ_PT189_03_mixed_review_form,,0.7,1.0,arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q464,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,4,등차수열의 합과 그래프,464,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,graph|arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_04_basic_concept_form,,0.7,0.8,graph|arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q465,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,4,등차수열의 합과 그래프,465,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,graph|arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_04_basic_concept_form,,0.7,0.8,graph|arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q466,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,4,등차수열의 합과 그래프,466,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,graph|arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_04_basic_concept_form,,0.7,0.8,graph|arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q467,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_ARITH_GEOM_SEQUENCE,등차수열과 등비수열,4,등차수열의 합과 그래프,467,2027 시대인재 기출MORE 등차수열과 등비수열.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_SEQUENCE,수열,H2_ALGEBRA_SEQUENCE,수열,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,"[""H2_ALG_SEQ_C063""]",basic,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,graph|arithmetic_sequence|sequence|basic_concept_form,H2_ALG_SEQ_PT187_04_basic_concept_form,,0.7,0.8,graph|arithmetic_sequence|sequence|condition_check|answer_validation,"[""arithmetic_series"", ""partial_sum"", ""sum_formula""]",basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
