item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,mapping_confidence,cross_set_group
M3_QFUNC_150_S04_Q097,097,25,55,이차함수 y=ax²+bx+c의 그래프의 성질,M3_QFUNC_PT155,일반형에서 그래프 정보 구하기 - 그래프 해석,choice:4,78,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT155::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q098,098,25,56,이차함수 y=ax²+bx+c의 그래프의 성질,M3_QFUNC_PT155,일반형에서 그래프 정보 구하기 - 그래프 해석,choice:5,77,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT155::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q099,099,26,56,"이차함수 y=ax²+bx+c의 그래프와 a, b, c의 부호",M3_QFUNC_PT170,계수 조건으로 그래프 성질 판단 - 그래프 해석,choice:4,73,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT170::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q100,100,26,56,"이차함수 y=ax²+bx+c의 그래프와 a, b, c의 부호",M3_QFUNC_PT170,계수 조건으로 그래프 성질 판단 - 그래프 해석,choice:3,71,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT170::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q101,101,27,56,"이차함수 y=ax²+bx+c의 그래프와 a, b, c의 부호",M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,label:제1사분면,65,advanced,graph_or_geometry_diagram,True,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q102,102,27,56,이차함수 y=ax²+bx+c의 그래프와 삼각형의 넓이,M3_QFUNC_PT128,이차함수와 도형 넓이 - 그래프 해석,27,69,basic,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT128::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q103,103,27,56,이차함수 y=ax²+bx+c의 그래프와 삼각형의 넓이,M3_QFUNC_PT128,이차함수와 도형 넓이 - 그래프 해석,choice:3,62,basic,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT128::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q104,104,27,57,이차함수 y=ax²+bx+c의 그래프와 삼각형의 넓이,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,-2,47,advanced,graph_or_geometry_diagram,True,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q105,105,28,57,이차함수 y=ax²+bx+c의 그래프와 삼각형의 넓이,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,7,49,advanced,graph_or_geometry_diagram,True,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q106,106,28,57,이차함수의 식 구하기(1) 미지수가 2개일 때,M3_QFUNC_PT136,매개변수 조건 문제 - 계산 수행,-1,64,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT136::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q107,107,28,57,이차함수의 식 구하기(1) 미지수가 2개일 때,M3_QFUNC_PT089,세 점으로 이차함수식 구하기 - 그래프 해석,-6,74,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT089::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q108,108,28,57,이차함수의 식 구하기(1) 미지수가 2개일 때,M3_QFUNC_PT089,세 점으로 이차함수식 구하기 - 그래프 해석,choice:4,83,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT089::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q109,109,29,58,이차함수의 식 구하기(1) 미지수가 2개일 때,M3_QFUNC_PT089,세 점으로 이차함수식 구하기 - 그래프 해석,11,75,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT089::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q110,110,29,58,이차함수의 식 구하기(2) 꼭짓점과 다른 한 점을 알 때,M3_QFUNC_PT083,꼭짓점과 한 점으로 이차함수식 구하기 - 그래프 해석,-5,59,core,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT083::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q111,111,29,58,이차함수의 식 구하기(2) 꼭짓점과 다른 한 점을 알 때,M3_QFUNC_PT082,꼭짓점과 한 점으로 이차함수식 구하기 - 계산 수행,8,64,basic,symbolic_or_verbal,False,0.9,M3_QFUNC_PT082::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q112,112,29,58,이차함수의 식 구하기(2) 꼭짓점과 다른 한 점을 알 때,M3_QFUNC_PT082,꼭짓점과 한 점으로 이차함수식 구하기 - 계산 수행,12,76,basic,symbolic_or_verbal,False,0.9,M3_QFUNC_PT082::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q113,113,30,58,이차함수의 식 구하기(2) 꼭짓점과 다른 한 점을 알 때,M3_QFUNC_PT082,꼭짓점과 한 점으로 이차함수식 구하기 - 계산 수행,choice:4,82,basic,symbolic_or_verbal,False,0.9,M3_QFUNC_PT082::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q114,114,30,58,이차함수의 식 구하기(3) 축의 방정식과 두 점을 알 때,M3_QFUNC_PT086,축과 점 조건으로 식 구하기 - 그래프 해석,choice:2,75,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT086::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q115,115,30,58,이차함수의 식 구하기(3) 축의 방정식과 두 점을 알 때,M3_QFUNC_PT085,축과 점 조건으로 식 구하기 - 계산 수행,10,74,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT085::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q116,116,30,59,이차함수의 식 구하기(3) 축의 방정식과 두 점을 알 때,M3_QFUNC_PT085,축과 점 조건으로 식 구하기 - 계산 수행,choice:5,80,core,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT085::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q117,117,31,59,이차함수의 식 구하기(3) 축의 방정식과 두 점을 알 때,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,choice:3,77,advanced,word_problem,False,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q118,118,31,59,이차함수의 식 구하기(4) y축과의 교점과 두 점을 알 때,M3_QFUNC_PT089,세 점으로 이차함수식 구하기 - 그래프 해석,-1,65,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT089::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q119,119,31,59,이차함수의 식 구하기(4) y축과의 교점과 두 점을 알 때,M3_QFUNC_PT088,세 점으로 이차함수식 구하기 - 계산 수행,-2,71,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT088::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q120,120,31,59,이차함수의 식 구하기(4) y축과의 교점과 두 점을 알 때,M3_QFUNC_PT089,세 점으로 이차함수식 구하기 - 그래프 해석,choice:1,73,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT089::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q121,121,32,60,이차함수의 식 구하기(5) x축과의 두 교점과 다른 한 점을 알 때,M3_QFUNC_PT091,x절편과 y절편으로 식 구하기 - 계산 수행,-1,56,advanced,symbolic_or_verbal,False,0.9,M3_QFUNC_PT091::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q122,122,32,60,이차함수의 식 구하기(5) x축과의 두 교점과 다른 한 점을 알 때,M3_QFUNC_PT091,x절편과 y절편으로 식 구하기 - 계산 수행,9,63,advanced,symbolic_or_verbal,False,0.9,M3_QFUNC_PT091::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q123,123,32,60,이차함수의 식 구하기(5) x축과의 두 교점과 다른 한 점을 알 때,M3_QFUNC_PT092,x절편과 y절편으로 식 구하기 - 그래프 해석,choice:5,75,basic,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT092::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q124,124,32,60,이차함수의 식 구하기(6) 그 외,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,choice:3,77,advanced,symbolic_or_verbal,False,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q125,125,33,60,이차함수의 식 구하기(6) 그 외,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,choice:3,79,advanced,symbolic_or_verbal,False,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q126,126,33,61,이차함수의 식 구하기(6) 그 외,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,23/6,55,advanced,symbolic_or_verbal,False,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q127,127,33,61,이차함수의 식 구하기(6) 그 외,M3_QFUNC_PT175,이차함수 고난도 종합 - 계산 수행,10,55,advanced,graph_or_geometry_diagram,True,0.84,M3_QFUNC_PT175::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q128,128,33,61,이차함수의 최댓값과 최솟값 (2),M3_QFUNC_PT163,이차함수의 최댓값·최솟값·증감 - 계산 수행,choice:1,77,advanced,symbolic_or_verbal,False,0.9,M3_QFUNC_PT163::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q129,129,34,61,이차함수의 최댓값과 최솟값 (2),M3_QFUNC_PT163,이차함수의 최댓값·최솟값·증감 - 계산 수행,-9,74,advanced,symbolic_or_verbal,False,0.9,M3_QFUNC_PT163::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q130,130,34,61,이차함수의 최댓값과 최솟값 (2),M3_QFUNC_PT163,이차함수의 최댓값·최솟값·증감 - 계산 수행,4,74,advanced,symbolic_or_verbal,False,0.9,M3_QFUNC_PT163::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q131,131,34,61,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (1),M3_QFUNC_PT121,꼭짓점 조건으로 계수 구하기 - 계산 수행,17,67,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT121::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q132,132,34,62,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (1),M3_QFUNC_PT121,꼭짓점 조건으로 계수 구하기 - 계산 수행,choice:3,72,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT121::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q133,133,35,62,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (1),M3_QFUNC_PT121,꼭짓점 조건으로 계수 구하기 - 계산 수행,choice:4,76,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT121::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q134,134,35,62,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (2),M3_QFUNC_PT121,꼭짓점 조건으로 계수 구하기 - 계산 수행,-1,68,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT121::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q135,135,35,62,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (2),M3_QFUNC_PT121,꼭짓점 조건으로 계수 구하기 - 계산 수행,1,69,core,symbolic_or_verbal,False,0.9,M3_QFUNC_PT121::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q136,136,35,62,최댓값 또는 최솟값이 주어질 때 미지수의 값 구하기 (2),M3_QFUNC_PT160,꼭짓점·점·절편 조건으로 식 구하기 - 계산 수행,33,55,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT160::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q137,137,36,62,최댓값 또는 최솟값이 주어질 때 이차함수의 식 구하기,M3_QFUNC_PT160,꼭짓점·점·절편 조건으로 식 구하기 - 계산 수행,672,58,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT160::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q138,138,36,62,최댓값 또는 최솟값이 주어질 때 이차함수의 식 구하기,M3_QFUNC_PT136,매개변수 조건 문제 - 계산 수행,choice:2,61,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT136::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q139,139,36,63,최댓값 또는 최솟값이 주어질 때 이차함수의 식 구하기,M3_QFUNC_PT136,매개변수 조건 문제 - 계산 수행,choice:2,61,standard,symbolic_or_verbal,False,0.9,M3_QFUNC_PT136::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q140,140,36,63,이차함수의 활용(2) 도형의 넓이의 최댓값과 최솟값,M3_QFUNC_PT172,이차함수 활용 문제 - 계산 수행,choice:2,66,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT172::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q141,141,37,63,이차함수의 활용(2) 도형의 넓이의 최댓값과 최솟값,M3_QFUNC_PT172,이차함수 활용 문제 - 계산 수행,6m,74,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT172::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q142,142,37,63,이차함수의 활용(2) 도형의 넓이의 최댓값과 최솟값,M3_QFUNC_PT172,이차함수 활용 문제 - 계산 수행,19,71,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT172::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q143,143,37,63,이차함수의 활용(2) 도형의 넓이의 최댓값과 최솟값,M3_QFUNC_PT172,이차함수 활용 문제 - 계산 수행,6cm,77,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT172::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q144,144,37,63,이차함수의 활용(4) 이차함수의 식 또는 그래프가 주어진 경우,M3_QFUNC_PT173,이차함수 활용 문제 - 그래프 해석,choice:4,69,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT173::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q145,145,38,64,이차함수의 활용(4) 이차함수의 식 또는 그래프가 주어진 경우,M3_QFUNC_PT133,상황을 이차함수로 모델링 - 계산 수행,choice:3,60,core,word_problem,False,0.9,M3_QFUNC_PT133::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q146,146,38,64,이차함수의 활용(4) 이차함수의 식 또는 그래프가 주어진 경우,M3_QFUNC_PT173,이차함수 활용 문제 - 그래프 해석,25m,55,advanced,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT173::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q147,147,38,64,이차함수의 활용(5) 실생활,M3_QFUNC_PT133,상황을 이차함수로 모델링 - 계산 수행,choice:1,76,core,word_problem,False,0.9,M3_QFUNC_PT133::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q148,148,39,64,이차함수의 활용(5) 실생활,M3_QFUNC_PT134,상황을 이차함수로 모델링 - 그래프 해석,63.36m,50,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT134::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q149,149,39,65,이차함수의 활용(5) 실생활,M3_QFUNC_PT134,상황을 이차함수로 모델링 - 그래프 해석,59.52m,55,standard,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT134::M3_QFUNC_CROSS_SET
M3_QFUNC_150_S04_Q150,150,39,65,이차함수의 활용(5) 실생활,M3_QFUNC_PT133,상황을 이차함수로 모델링 - 계산 수행,61,67,core,graph_or_geometry_diagram,True,0.9,M3_QFUNC_PT133::M3_QFUNC_CROSS_SET
