problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M1_PF_PT105,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 기본 판별,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C027""]",basic,"[""square_factor_condition"", ""cube_factor_condition"", ""기본_판별""]",[27],M1_PF_RAW_027,curated_problem_type_from_raw_taxonomy
M1_PF_PT106,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 조건 계산,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C027""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""조건_계산""]",[27],M1_PF_RAW_027,curated_problem_type_from_raw_taxonomy
M1_PF_PT107,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 빈칸·과정 완성,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C027""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""빈칸_과정_완성""]",[27],M1_PF_RAW_027,curated_problem_type_from_raw_taxonomy
M1_PF_PT108,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 활용·설명 판단,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C027""]",advanced,"[""square_factor_condition"", ""cube_factor_condition"", ""활용_설명_판단""]",[27],M1_PF_RAW_027,curated_problem_type_from_raw_taxonomy
M1_PF_PT109,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 미지수 포함 제곱 조건 - 기본 판별,소인수분해 범주의 '제곱인수와 세제곱인수: 미지수 포함 제곱 조건' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C028""]",basic,"[""square_factor_condition"", ""cube_factor_condition"", ""기본_판별""]",[28],M1_PF_RAW_028,curated_problem_type_from_raw_taxonomy
M1_PF_PT110,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 미지수 포함 제곱 조건 - 조건 계산,소인수분해 범주의 '제곱인수와 세제곱인수: 미지수 포함 제곱 조건' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C028""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""조건_계산""]",[28],M1_PF_RAW_028,curated_problem_type_from_raw_taxonomy
M1_PF_PT111,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 미지수 포함 제곱 조건 - 빈칸·과정 완성,소인수분해 범주의 '제곱인수와 세제곱인수: 미지수 포함 제곱 조건' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C028""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""빈칸_과정_완성""]",[28],M1_PF_RAW_028,curated_problem_type_from_raw_taxonomy
M1_PF_PT112,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 미지수 포함 제곱 조건 - 활용·설명 판단,소인수분해 범주의 '제곱인수와 세제곱인수: 미지수 포함 제곱 조건' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C028""]",advanced,"[""square_factor_condition"", ""cube_factor_condition"", ""활용_설명_판단""]",[28],M1_PF_RAW_028,curated_problem_type_from_raw_taxonomy
M1_PF_PT113,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 곱하여 제곱수 만들기 - 기본 판별,소인수분해 범주의 '제곱인수와 세제곱인수: 곱하여 제곱수 만들기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C029""]",basic,"[""square_factor_condition"", ""cube_factor_condition"", ""기본_판별""]",[29],M1_PF_RAW_029,curated_problem_type_from_raw_taxonomy
M1_PF_PT114,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 곱하여 제곱수 만들기 - 조건 계산,소인수분해 범주의 '제곱인수와 세제곱인수: 곱하여 제곱수 만들기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C029""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""조건_계산""]",[29],M1_PF_RAW_029,curated_problem_type_from_raw_taxonomy
M1_PF_PT115,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 곱하여 제곱수 만들기 - 빈칸·과정 완성,소인수분해 범주의 '제곱인수와 세제곱인수: 곱하여 제곱수 만들기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C029""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""빈칸_과정_완성""]",[29],M1_PF_RAW_029,curated_problem_type_from_raw_taxonomy
M1_PF_PT116,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 곱하여 제곱수 만들기 - 활용·설명 판단,소인수분해 범주의 '제곱인수와 세제곱인수: 곱하여 제곱수 만들기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C029""]",advanced,"[""square_factor_condition"", ""cube_factor_condition"", ""활용_설명_판단""]",[29],M1_PF_RAW_029,curated_problem_type_from_raw_taxonomy
M1_PF_PT117,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 나누어 제곱수 만들기 - 기본 판별,소인수분해 범주의 '제곱인수와 세제곱인수: 나누어 제곱수 만들기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C030""]",basic,"[""square_factor_condition"", ""cube_factor_condition"", ""기본_판별""]",[30],M1_PF_RAW_030,curated_problem_type_from_raw_taxonomy
M1_PF_PT118,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 나누어 제곱수 만들기 - 조건 계산,소인수분해 범주의 '제곱인수와 세제곱인수: 나누어 제곱수 만들기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C030""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""조건_계산""]",[30],M1_PF_RAW_030,curated_problem_type_from_raw_taxonomy
M1_PF_PT119,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 나누어 제곱수 만들기 - 빈칸·과정 완성,소인수분해 범주의 '제곱인수와 세제곱인수: 나누어 제곱수 만들기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C030""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""빈칸_과정_완성""]",[30],M1_PF_RAW_030,curated_problem_type_from_raw_taxonomy
M1_PF_PT120,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 나누어 제곱수 만들기 - 활용·설명 판단,소인수분해 범주의 '제곱인수와 세제곱인수: 나누어 제곱수 만들기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C030""]",advanced,"[""square_factor_condition"", ""cube_factor_condition"", ""활용_설명_판단""]",[30],M1_PF_RAW_030,curated_problem_type_from_raw_taxonomy
M1_PF_PT121,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 기본 판별,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C031""]",basic,"[""square_factor_condition"", ""cube_factor_condition"", ""기본_판별""]",[31],M1_PF_RAW_031,curated_problem_type_from_raw_taxonomy
M1_PF_PT122,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 조건 계산,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C031""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""조건_계산""]",[31],M1_PF_RAW_031,curated_problem_type_from_raw_taxonomy
M1_PF_PT123,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 빈칸·과정 완성,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C031""]",medium,"[""square_factor_condition"", ""cube_factor_condition"", ""빈칸_과정_완성""]",[31],M1_PF_RAW_031,curated_problem_type_from_raw_taxonomy
M1_PF_PT124,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,제곱인수와 세제곱인수: 세제곱수 조건 만들기 - 활용·설명 판단,소인수분해 범주의 '제곱인수와 세제곱인수: 세제곱수 조건 만들기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C031""]",advanced,"[""square_factor_condition"", ""cube_factor_condition"", ""활용_설명_판단""]",[31],M1_PF_RAW_031,curated_problem_type_from_raw_taxonomy
M1_PF_PT125,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C032""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[32],M1_PF_RAW_032,curated_problem_type_from_raw_taxonomy
M1_PF_PT126,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C032""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[32],M1_PF_RAW_032,curated_problem_type_from_raw_taxonomy
M1_PF_PT127,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C032""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[32],M1_PF_RAW_032,curated_problem_type_from_raw_taxonomy
M1_PF_PT128,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C032""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[32],M1_PF_RAW_032,curated_problem_type_from_raw_taxonomy
M1_PF_PT129,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C033""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[33],M1_PF_RAW_033,curated_problem_type_from_raw_taxonomy
M1_PF_PT130,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C033""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[33],M1_PF_RAW_033,curated_problem_type_from_raw_taxonomy
M1_PF_PT131,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C033""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[33],M1_PF_RAW_033,curated_problem_type_from_raw_taxonomy
M1_PF_PT132,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C033""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[33],M1_PF_RAW_033,curated_problem_type_from_raw_taxonomy
M1_PF_PT133,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C034""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[34],M1_PF_RAW_034,curated_problem_type_from_raw_taxonomy
M1_PF_PT134,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C034""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[34],M1_PF_RAW_034,curated_problem_type_from_raw_taxonomy
M1_PF_PT135,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C034""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[34],M1_PF_RAW_034,curated_problem_type_from_raw_taxonomy
M1_PF_PT136,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C034""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[34],M1_PF_RAW_034,curated_problem_type_from_raw_taxonomy
M1_PF_PT137,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C035""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[35],M1_PF_RAW_035,curated_problem_type_from_raw_taxonomy
M1_PF_PT138,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C035""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[35],M1_PF_RAW_035,curated_problem_type_from_raw_taxonomy
M1_PF_PT139,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C035""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[35],M1_PF_RAW_035,curated_problem_type_from_raw_taxonomy
M1_PF_PT140,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C035""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[35],M1_PF_RAW_035,curated_problem_type_from_raw_taxonomy
M1_PF_PT141,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C036""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[36],M1_PF_RAW_036,curated_problem_type_from_raw_taxonomy
M1_PF_PT142,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C036""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[36],M1_PF_RAW_036,curated_problem_type_from_raw_taxonomy
M1_PF_PT143,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C036""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[36],M1_PF_RAW_036,curated_problem_type_from_raw_taxonomy
M1_PF_PT144,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 주어진 수의 약수 모두 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 주어진 수의 약수 모두 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C036""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[36],M1_PF_RAW_036,curated_problem_type_from_raw_taxonomy
M1_PF_PT145,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C037""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[37],M1_PF_RAW_037,curated_problem_type_from_raw_taxonomy
M1_PF_PT146,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C037""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[37],M1_PF_RAW_037,curated_problem_type_from_raw_taxonomy
M1_PF_PT147,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C037""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[37],M1_PF_RAW_037,curated_problem_type_from_raw_taxonomy
M1_PF_PT148,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수와 소인수 모두 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수와 소인수 모두 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C037""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[37],M1_PF_RAW_037,curated_problem_type_from_raw_taxonomy
M1_PF_PT149,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C038""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[38],M1_PF_RAW_038,curated_problem_type_from_raw_taxonomy
M1_PF_PT150,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C038""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[38],M1_PF_RAW_038,curated_problem_type_from_raw_taxonomy
M1_PF_PT151,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C038""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[38],M1_PF_RAW_038,curated_problem_type_from_raw_taxonomy
M1_PF_PT152,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 약수의 개수 구하기 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 약수의 개수 구하기' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C038""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[38],M1_PF_RAW_038,curated_problem_type_from_raw_taxonomy
M1_PF_PT153,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 기본 판별,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 기본 판별 수준으로 진단한다. 정의와 기준을 직접 확인하여 답을 고르는 유형이다.,"[""M1_PF_C039""]",basic,"[""divisor_from_factorization"", ""divisor_count"", ""기본_판별""]",[39],M1_PF_RAW_039,curated_problem_type_from_raw_taxonomy
M1_PF_PT154,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 조건 계산,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 조건 계산 수준으로 진단한다. 주어진 조건을 식으로 정리하고 필요한 값을 계산하는 유형이다.,"[""M1_PF_C039""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""조건_계산""]",[39],M1_PF_RAW_039,curated_problem_type_from_raw_taxonomy
M1_PF_PT155,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 빈칸·과정 완성,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 빈칸·과정 완성 수준으로 진단한다. 풀이 과정의 빈칸이나 표를 완성하며 절차를 점검하는 유형이다.,"[""M1_PF_C039""]",medium,"[""divisor_from_factorization"", ""divisor_count"", ""빈칸_과정_완성""]",[39],M1_PF_RAW_039,curated_problem_type_from_raw_taxonomy
M1_PF_PT156,중1,중학수학 1-1,M1_PRIME_FACTORIZATION,소인수분해,약수 구하기: 표를 이용한 약수 나열 - 활용·설명 판단,소인수분해를 이용한 약수 범주의 '약수 구하기: 표를 이용한 약수 나열' 유형을 활용·설명 판단 수준으로 진단한다. 문장제·도형·실생활 조건을 소인수분해 관점으로 해석하는 유형이다.,"[""M1_PF_C039""]",advanced,"[""divisor_from_factorization"", ""divisor_count"", ""활용_설명_판단""]",[39],M1_PF_RAW_039,curated_problem_type_from_raw_taxonomy
