problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_ALG_TRIG_FUNC_PT083,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,삼각함수의 뜻 - 보기형·최종 검산 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '삼각함수의 뜻 - 보기형·최종 검산' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C028,application,trig_function_definition|coordinate_circle|ratio_definition,3,H2_ALG_TRIG_FUNC_RAW_028,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT084,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,삼각함수의 뜻 - 보기형·최종 검산 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '삼각함수의 뜻 - 보기형·최종 검산' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C028,challenge,trig_function_definition|coordinate_circle|ratio_definition,3,H2_ALG_TRIG_FUNC_RAW_028,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT085,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C029,core,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_029,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT086,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C029,application,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_029,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT087,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 기본 개념 판별' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C029,challenge,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_029,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT088,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C030,core,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_030,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT089,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C030,application,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_030,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT090,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 식 계산 및 변형' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C030,challenge,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_030,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT091,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C031,core,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_031,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT092,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C031,application,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_031,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT093,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 조건·그래프 적용' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C031,challenge,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_031,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT094,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C032,core,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_032,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT095,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C032,application,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_032,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT096,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '좌표평면에서 삼각함수 값 구하기 - 보기형·최종 검산' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C032,challenge,coordinate_circle|trig_value|radius_normalization,4,H2_ALG_TRIG_FUNC_RAW_032,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT097,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 기본 개념 판별 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 기본 개념 판별' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C033,core,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_033,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT098,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 기본 개념 판별 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 기본 개념 판별' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C033,application,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_033,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT099,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 기본 개념 판별 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 기본 개념 판별' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C033,challenge,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_033,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT100,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 식 계산 및 변형 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 식 계산 및 변형' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C034,core,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_034,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT101,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 식 계산 및 변형 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 식 계산 및 변형' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C034,application,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_034,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT102,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 식 계산 및 변형 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 식 계산 및 변형' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C034,challenge,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_034,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT103,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 조건·그래프 적용 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 조건·그래프 적용' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C035,core,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_035,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT104,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 조건·그래프 적용 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 조건·그래프 적용' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C035,application,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_035,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT105,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 조건·그래프 적용 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 조건·그래프 적용' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C035,challenge,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_035,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT106,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 보기형·최종 검산 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 보기형·최종 검산' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C036,core,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_036,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT107,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 보기형·최종 검산 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 보기형·최종 검산' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C036,application,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_036,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT108,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,사분면별 삼각함수의 부호 - 보기형·최종 검산 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '사분면별 삼각함수의 부호 - 보기형·최종 검산' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C036,challenge,quadrant_sign|sin_cos_tan_sign|sign_judgment,4,H2_ALG_TRIG_FUNC_RAW_036,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT109,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 기본 개념 판별 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 기본 개념 판별' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C037,core,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_037,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT110,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 기본 개념 판별 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 기본 개념 판별' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C037,application,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_037,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT111,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 기본 개념 판별 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 기본 개념 판별' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C037,challenge,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_037,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT112,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 식 계산 및 변형 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 식 계산 및 변형' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C038,core,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_038,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT113,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 식 계산 및 변형 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 식 계산 및 변형' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C038,application,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_038,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT114,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 식 계산 및 변형 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 식 계산 및 변형' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C038,challenge,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_038,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT115,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 조건·그래프 적용 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 조건·그래프 적용' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C039,core,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_039,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT116,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 조건·그래프 적용 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 조건·그래프 적용' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C039,application,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_039,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT117,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 조건·그래프 적용 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 조건·그래프 적용' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C039,challenge,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_039,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT118,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 보기형·최종 검산 - 기본 판별,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 보기형·최종 검산' 유형을 진단한다. 각의 단위, 부호, 정의, 주기, 삼각형 조건을 구분하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C040,core,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_040,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT119,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 보기형·최종 검산 - 조건 적용,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 보기형·최종 검산' 유형을 진단한다. 삼각함수 값, 그래프, 방정식·부등식, 법칙 적용 조건을 식으로 적용하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C040,application,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_040,curated_problem_type_from_raw_taxonomy
H2_ALG_TRIG_FUNC_PT120,고2,대수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,특수각의 삼각함수 값 - 보기형·최종 검산 - 혼합 검산,"삼각함수의 뜻과 성질 범주의 '특수각의 삼각함수 값 - 보기형·최종 검산' 유형을 진단한다. 구간, 해의 개수, 그래프 교점, 도형 조건, 보기형 문항을 끝까지 검산하는 진단을 통해 학생이 일반각, 호도법, 삼각함수 그래프, 삼각방정식·부등식, 사인법칙·코사인법칙을 정확히 처리하는지 확인한다.",H2_ALG_TRIG_FUNC_C040,challenge,special_angle|trig_value|memorization_check,5,H2_ALG_TRIG_FUNC_RAW_040,curated_problem_type_from_raw_taxonomy
