problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_LE_PT081,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 두 수를 구하는 과정,수의 연산 문제 범주의 '연립방정식을 이용한 두 수를 구하는 과정' 유형을 진단한다.,M2_LE_C019,basic,simultaneous_equation|word_problem_modeling|number_word_problem,10,M2_LE_RAW_028,curated_problem_type_from_raw_taxonomy
M2_LE_PT082,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 두 수 구하기,수의 연산 문제 범주의 '연립방정식을 이용한 두 수 구하기' 유형을 진단한다.,M2_LE_C019,core,simultaneous_equation|word_problem_modeling|number_word_problem,10,M2_LE_RAW_028,curated_problem_type_from_raw_taxonomy
M2_LE_PT083,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,합과 차 또는 배수 조건,수의 연산 문제 범주의 '합과 차 또는 배수 조건' 유형을 진단한다.,M2_LE_C019,advanced,simultaneous_equation|word_problem_modeling|condition_handling|number_word_problem,10,M2_LE_RAW_028,curated_problem_type_from_raw_taxonomy
M2_LE_PT084,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용하여 수 구하기,두 자리 또는 세 자리 자연수 문제 범주의 '연립방정식을 이용하여 수 구하기' 유형을 진단한다.,M2_LE_C020,basic,simultaneous_equation|word_problem_modeling|number_word_problem,10,M2_LE_RAW_029,curated_problem_type_from_raw_taxonomy
M2_LE_PT085,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,실생활에의 활용,두 자리 또는 세 자리 자연수 문제 범주의 '실생활에의 활용' 유형을 진단한다.,M2_LE_C020,core,simultaneous_equation|word_problem_modeling|number_word_problem,10,M2_LE_RAW_029,curated_problem_type_from_raw_taxonomy
M2_LE_PT086,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,수의 특정 자리 숫자 구하기,두 자리 또는 세 자리 자연수 문제 범주의 '수의 특정 자리 숫자 구하기' 유형을 진단한다.,M2_LE_C020,advanced,simultaneous_equation|word_problem_modeling|number_word_problem,10,M2_LE_RAW_029,curated_problem_type_from_raw_taxonomy
M2_LE_PT087,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 그룹에 대한 평균,평균에 대한 문제 범주의 '두 그룹에 대한 평균' 유형을 진단한다.,M2_LE_C021,basic,simultaneous_equation|word_problem_modeling|average,10,M2_LE_RAW_030,curated_problem_type_from_raw_taxonomy
M2_LE_PT088,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,세 그룹에 대한 평균,평균에 대한 문제 범주의 '세 그룹에 대한 평균' 유형을 진단한다.,M2_LE_C021,core,simultaneous_equation|word_problem_modeling|average,10,M2_LE_RAW_030,curated_problem_type_from_raw_taxonomy
M2_LE_PT089,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,시험 점수 평균,평균에 대한 문제 범주의 '시험 점수 평균' 유형을 진단한다.,M2_LE_C021,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|average,10,M2_LE_RAW_030,curated_problem_type_from_raw_taxonomy
M2_LE_PT090,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,가격과 개수: 개수 구하기 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C022,basic,simultaneous_equation|word_problem_modeling|number_word_problem|price_count,11,M2_LE_RAW_031,curated_problem_type_from_raw_taxonomy
M2_LE_PT091,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,문장으로 주어진 경우,가격과 개수: 개수 구하기 범주의 '문장으로 주어진 경우' 유형을 진단한다.,M2_LE_C022,core,simultaneous_equation|word_problem_modeling|number_word_problem|price_count,11,M2_LE_RAW_031,curated_problem_type_from_raw_taxonomy
M2_LE_PT092,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,표 또는 그림이 함께 주어진 경우,가격과 개수: 개수 구하기 범주의 '표 또는 그림이 함께 주어진 경우' 유형을 진단한다.,M2_LE_C022,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|price_count,11,M2_LE_RAW_031,curated_problem_type_from_raw_taxonomy
M2_LE_PT093,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,문장으로 주어진 가격 구하기,가격과 개수: 가격 구하기 범주의 '문장으로 주어진 가격 구하기' 유형을 진단한다.,M2_LE_C022,basic,simultaneous_equation|word_problem_modeling|number_word_problem|price_count,11,M2_LE_RAW_032,curated_problem_type_from_raw_taxonomy
M2_LE_PT094,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,표 또는 그림에서 가격 구하기,가격과 개수: 가격 구하기 범주의 '표 또는 그림에서 가격 구하기' 유형을 진단한다.,M2_LE_C022,core,simultaneous_equation|word_problem_modeling|number_word_problem|price_count,11,M2_LE_RAW_032,curated_problem_type_from_raw_taxonomy
M2_LE_PT095,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,총액 조건 활용,가격과 개수: 가격 구하기 범주의 '총액 조건 활용' 유형을 진단한다.,M2_LE_C022,advanced,simultaneous_equation|word_problem_modeling|condition_handling|number_word_problem,11,M2_LE_RAW_032,curated_problem_type_from_raw_taxonomy
M2_LE_PT096,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,여러 가지 개수 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C023,basic,simultaneous_equation|word_problem_modeling|number_word_problem|count_problem,11,M2_LE_RAW_033,curated_problem_type_from_raw_taxonomy
M2_LE_PT097,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 개수 구하기,여러 가지 개수 문제 범주의 '연립방정식을 이용한 개수 구하기' 유형을 진단한다.,M2_LE_C023,core,simultaneous_equation|word_problem_modeling|number_word_problem|count_problem,11,M2_LE_RAW_033,curated_problem_type_from_raw_taxonomy
M2_LE_PT098,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,대상별 개수와 총합,여러 가지 개수 문제 범주의 '대상별 개수와 총합' 유형을 진단한다.,M2_LE_C023,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|count_problem,11,M2_LE_RAW_033,curated_problem_type_from_raw_taxonomy
M2_LE_PT099,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,나이에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C024,basic,simultaneous_equation|word_problem_modeling|age_problem,11,M2_LE_RAW_034,curated_problem_type_from_raw_taxonomy
M2_LE_PT100,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,합 또는 차가 주어진 경우,나이에 대한 문제 범주의 '합 또는 차가 주어진 경우' 유형을 진단한다.,M2_LE_C024,core,simultaneous_equation|word_problem_modeling|age_problem,11,M2_LE_RAW_034,curated_problem_type_from_raw_taxonomy
M2_LE_PT101,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,배수 관계가 포함된 경우,나이에 대한 문제 범주의 '배수 관계가 포함된 경우' 유형을 진단한다.,M2_LE_C024,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|age_problem,11,M2_LE_RAW_034,curated_problem_type_from_raw_taxonomy
M2_LE_PT102,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,분수로 주어진 경우,비율에 대한 문제 범주의 '분수로 주어진 경우' 유형을 진단한다.,M2_LE_C025,basic,simultaneous_equation|word_problem_modeling|fraction_coefficient|number_word_problem,12,M2_LE_RAW_035,curated_problem_type_from_raw_taxonomy
M2_LE_PT103,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,퍼센트로 주어진 경우,비율에 대한 문제 범주의 '퍼센트로 주어진 경우' 유형을 진단한다.,M2_LE_C025,core,simultaneous_equation|word_problem_modeling|ratio_percent,12,M2_LE_RAW_035,curated_problem_type_from_raw_taxonomy
M2_LE_PT104,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,비가 주어진 경우,비율에 대한 문제 범주의 '비가 주어진 경우' 유형을 진단한다.,M2_LE_C025,advanced,simultaneous_equation|word_problem_modeling|ratio_percent,12,M2_LE_RAW_035,curated_problem_type_from_raw_taxonomy
M2_LE_PT105,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,끈을 나누는 경우,끈의 길이에 대한 문제 범주의 '끈을 나누는 경우' 유형을 진단한다.,M2_LE_C026,basic,simultaneous_equation|word_problem_modeling,12,M2_LE_RAW_036,curated_problem_type_from_raw_taxonomy
M2_LE_PT106,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,길이 합 조건,끈의 길이에 대한 문제 범주의 '길이 합 조건' 유형을 진단한다.,M2_LE_C026,core,simultaneous_equation|word_problem_modeling|condition_handling,12,M2_LE_RAW_036,curated_problem_type_from_raw_taxonomy
M2_LE_PT107,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,도형에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C027,basic,simultaneous_equation|word_problem_modeling|geometry_application,12,M2_LE_RAW_037,curated_problem_type_from_raw_taxonomy
M2_LE_PT108,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,변의 길이 구하기,도형에 대한 문제 범주의 '변의 길이 구하기' 유형을 진단한다.,M2_LE_C027,core,simultaneous_equation|word_problem_modeling|geometry_application,12,M2_LE_RAW_037,curated_problem_type_from_raw_taxonomy
M2_LE_PT109,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,넓이 구하기,도형에 대한 문제 범주의 '넓이 구하기' 유형을 진단한다.,M2_LE_C027,advanced,simultaneous_equation|word_problem_modeling|geometry_application,12,M2_LE_RAW_037,curated_problem_type_from_raw_taxonomy
M2_LE_PT110,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,"득점, 감점에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.",M2_LE_C028,basic,simultaneous_equation|word_problem_modeling|score_problem,13,M2_LE_RAW_038,curated_problem_type_from_raw_taxonomy
M2_LE_PT111,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,득점과 감점이 있는 경우,"득점, 감점에 대한 문제 범주의 '득점과 감점이 있는 경우' 유형을 진단한다.",M2_LE_C028,core,simultaneous_equation|word_problem_modeling|score_problem,13,M2_LE_RAW_038,curated_problem_type_from_raw_taxonomy
M2_LE_PT112,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,득점이 있는 경우,"득점, 감점에 대한 문제 범주의 '득점이 있는 경우' 유형을 진단한다.",M2_LE_C028,advanced,simultaneous_equation|word_problem_modeling|score_problem,13,M2_LE_RAW_038,curated_problem_type_from_raw_taxonomy
M2_LE_PT113,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 분배: 문자 2개,분배에 대한 문제 범주의 '연립방정식을 이용한 분배: 문자 2개' 유형을 진단한다.,M2_LE_C029,basic,simultaneous_equation|word_problem_modeling|parameter_condition|distribution_problem,13,M2_LE_RAW_039,curated_problem_type_from_raw_taxonomy
M2_LE_PT114,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 분배: 문자 3개,분배에 대한 문제 범주의 '연립방정식을 이용한 분배: 문자 3개' 유형을 진단한다.,M2_LE_C029,core,simultaneous_equation|word_problem_modeling|parameter_condition|distribution_problem,13,M2_LE_RAW_039,curated_problem_type_from_raw_taxonomy
M2_LE_PT115,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,남거나 부족한 조건,분배에 대한 문제 범주의 '남거나 부족한 조건' 유형을 진단한다.,M2_LE_C029,advanced,simultaneous_equation|word_problem_modeling|condition_handling|distribution_problem,13,M2_LE_RAW_039,curated_problem_type_from_raw_taxonomy
M2_LE_PT116,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,비기는 경우를 제외,계단에 대한 문제 범주의 '비기는 경우를 제외' 유형을 진단한다.,M2_LE_C030,basic,simultaneous_equation|word_problem_modeling|stair_problem,13,M2_LE_RAW_040,curated_problem_type_from_raw_taxonomy
M2_LE_PT117,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,비기는 경우 포함,계단에 대한 문제 범주의 '비기는 경우 포함' 유형을 진단한다.,M2_LE_C030,core,simultaneous_equation|word_problem_modeling|stair_problem,13,M2_LE_RAW_040,curated_problem_type_from_raw_taxonomy
M2_LE_PT118,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,칸 수와 횟수 관계,계단에 대한 문제 범주의 '칸 수와 횟수 관계' 유형을 진단한다.,M2_LE_C030,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|stair_problem,13,M2_LE_RAW_040,curated_problem_type_from_raw_taxonomy
M2_LE_PT119,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,"증가, 감소에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.",M2_LE_C031,basic,simultaneous_equation|word_problem_modeling|increase_decrease,13,M2_LE_RAW_041,curated_problem_type_from_raw_taxonomy
M2_LE_PT120,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 물품값 비교,"증가, 감소에 대한 문제 범주의 '두 물품값 비교' 유형을 진단한다.",M2_LE_C031,core,simultaneous_equation|word_problem_modeling|increase_decrease,13,M2_LE_RAW_041,curated_problem_type_from_raw_taxonomy
M2_LE_PT121,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 그룹의 사람 수 비교,"증가, 감소에 대한 문제 범주의 '두 그룹의 사람 수 비교' 유형을 진단한다.",M2_LE_C031,advanced,simultaneous_equation|word_problem_modeling|number_word_problem|increase_decrease,13,M2_LE_RAW_041,curated_problem_type_from_raw_taxonomy
M2_LE_PT122,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,"이익, 할인에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.",M2_LE_C032,basic,simultaneous_equation|word_problem_modeling|profit_discount,14,M2_LE_RAW_042,curated_problem_type_from_raw_taxonomy
M2_LE_PT123,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,표가 주어진 경우,"이익, 할인에 대한 문제 범주의 '표가 주어진 경우' 유형을 진단한다.",M2_LE_C032,core,simultaneous_equation|word_problem_modeling|profit_discount,14,M2_LE_RAW_042,curated_problem_type_from_raw_taxonomy
M2_LE_PT124,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,이익률이 주어진 경우,"이익, 할인에 대한 문제 범주의 '이익률이 주어진 경우' 유형을 진단한다.",M2_LE_C032,advanced,simultaneous_equation|word_problem_modeling|profit_discount,14,M2_LE_RAW_042,curated_problem_type_from_raw_taxonomy
M2_LE_PT125,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 사람이 각자 일하는 경우,일에 대한 문제 범주의 '두 사람이 각자 일하는 경우' 유형을 진단한다.,M2_LE_C033,basic,simultaneous_equation|word_problem_modeling|work_rate,14,M2_LE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_LE_PT126,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,동시에 일하는 시간을 포함한 경우,일에 대한 문제 범주의 '동시에 일하는 시간을 포함한 경우' 유형을 진단한다.,M2_LE_C033,core,simultaneous_equation|word_problem_modeling|work_rate,14,M2_LE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_LE_PT127,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,전체 일을 1로 두기,일에 대한 문제 범주의 '전체 일을 1로 두기' 유형을 진단한다.,M2_LE_C033,advanced,simultaneous_equation|word_problem_modeling|work_rate,14,M2_LE_RAW_043,curated_problem_type_from_raw_taxonomy
M2_LE_PT128,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 무게,저울(무게)에 대한 문제 범주의 '연립방정식을 이용한 무게' 유형을 진단한다.,M2_LE_C034,basic,simultaneous_equation|word_problem_modeling|weight_balance,14,M2_LE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_LE_PT129,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,저울 평형 조건,저울(무게)에 대한 문제 범주의 '저울 평형 조건' 유형을 진단한다.,M2_LE_C034,core,simultaneous_equation|word_problem_modeling|condition_handling|weight_balance,14,M2_LE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_LE_PT130,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,물건별 무게 구하기,저울(무게)에 대한 문제 범주의 '물건별 무게 구하기' 유형을 진단한다.,M2_LE_C034,advanced,simultaneous_equation|word_problem_modeling|weight_balance,14,M2_LE_RAW_044,curated_problem_type_from_raw_taxonomy
M2_LE_PT131,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,빈칸 채우기,도중에 속력이 바뀌는 문제 범주의 '빈칸 채우기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,basic,simultaneous_equation|word_problem_modeling|speed_distance_time,15,M2_LE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_LE_PT132,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,도중에 속력이 바뀌는 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,core,simultaneous_equation|word_problem_modeling|speed_distance_time,15,M2_LE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_LE_PT133,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,거리 구하기,도중에 속력이 바뀌는 문제 범주의 '거리 구하기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,advanced,simultaneous_equation|word_problem_modeling|speed_distance_time,15,M2_LE_RAW_045,curated_problem_type_from_raw_taxonomy
M2_LE_PT134,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식을 이용한 왕복의 빈칸 채우기,왕복에 대한 문제 범주의 '연립방정식을 이용한 왕복의 빈칸 채우기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,core,simultaneous_equation|word_problem_modeling|round_trip,15,M2_LE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_LE_PT135,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,왕복에 대한 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,advanced,simultaneous_equation|word_problem_modeling|round_trip,15,M2_LE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_LE_PT136,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,거리 구하기,왕복에 대한 문제 범주의 '거리 구하기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,advanced,simultaneous_equation|word_problem_modeling|round_trip,15,M2_LE_RAW_046,curated_problem_type_from_raw_taxonomy
M2_LE_PT137,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,거리 구하기,마주 보고 동시에 출발하는 문제 범주의 '거리 구하기' 유형을 진단한다.,M2_LE_C035,basic,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_047,curated_problem_type_from_raw_taxonomy
M2_LE_PT138,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,시간 구하기,마주 보고 동시에 출발하는 문제 범주의 '시간 구하기' 유형을 진단한다.,M2_LE_C035,core,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_047,curated_problem_type_from_raw_taxonomy
M2_LE_PT139,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,속력 구하기,마주 보고 동시에 출발하는 문제 범주의 '속력 구하기' 유형을 진단한다.,M2_LE_C035,advanced,simultaneous_equation|word_problem_modeling|speed_distance_time,16,M2_LE_RAW_047,curated_problem_type_from_raw_taxonomy
M2_LE_PT140,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,같은 방향으로 출발하여 만나는 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,basic,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_LE_PT141,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,소요시간 구하기,같은 방향으로 출발하여 만나는 문제 범주의 '소요시간 구하기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,core,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_LE_PT142,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,거리 구하기,같은 방향으로 출발하여 만나는 문제 범주의 '거리 구하기' 유형을 진단한다.,M2_LE_C035|M2_LE_C036,advanced,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_048,curated_problem_type_from_raw_taxonomy
M2_LE_PT143,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,같은 방향과 반대 방향으로 도는 경우,트랙을 도는 문제 범주의 '같은 방향과 반대 방향으로 도는 경우' 유형을 진단한다.,M2_LE_C035,basic,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_049,curated_problem_type_from_raw_taxonomy
M2_LE_PT144,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,서로 반대 방향으로 도는 경우,트랙을 도는 문제 범주의 '서로 반대 방향으로 도는 경우' 유형을 진단한다.,M2_LE_C035,core,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_049,curated_problem_type_from_raw_taxonomy
M2_LE_PT145,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,속력 차와 합 이용,트랙을 도는 문제 범주의 '속력 차와 합 이용' 유형을 진단한다.,M2_LE_C035,advanced,simultaneous_equation|word_problem_modeling|speed_distance_time,16,M2_LE_RAW_049,curated_problem_type_from_raw_taxonomy
M2_LE_PT146,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,속력 구하기,강물에 대한 문제 범주의 '속력 구하기' 유형을 진단한다.,M2_LE_C035,basic,simultaneous_equation|word_problem_modeling|speed_distance_time,16,M2_LE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_LE_PT147,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,거리 구하기,강물에 대한 문제 범주의 '거리 구하기' 유형을 진단한다.,M2_LE_C035,core,simultaneous_equation|word_problem_modeling,16,M2_LE_RAW_050,curated_problem_type_from_raw_taxonomy
M2_LE_PT148,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,기차의 터널 통과에 대한 문제,기차에 대한 문제 범주의 '기차의 터널 통과에 대한 문제' 유형을 진단한다.,M2_LE_C035,basic,simultaneous_equation|word_problem_modeling,17,M2_LE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_LE_PT149,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,속력 또는 길이에 대한 조건이 주어진 경우,기차에 대한 문제 범주의 '속력 또는 길이에 대한 조건이 주어진 경우' 유형을 진단한다.,M2_LE_C035,core,simultaneous_equation|word_problem_modeling|condition_handling|speed_distance_time,17,M2_LE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_LE_PT150,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,통과거리 이해,기차에 대한 문제 범주의 '통과거리 이해' 유형을 진단한다.,M2_LE_C035,advanced,simultaneous_equation|word_problem_modeling|solution_check,17,M2_LE_RAW_051,curated_problem_type_from_raw_taxonomy
M2_LE_PT151,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,연립방정식으로 나타내기,소금물 또는 소금의 양을 구하는 문제 범주의 '연립방정식으로 나타내기' 유형을 진단한다.,M2_LE_C036,basic,simultaneous_equation|word_problem_modeling|solution_mixture,17,M2_LE_RAW_052,curated_problem_type_from_raw_taxonomy
M2_LE_PT152,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 소금물의 혼합,소금물 또는 소금의 양을 구하는 문제 범주의 '두 소금물의 혼합' 유형을 진단한다.,M2_LE_C036,core,simultaneous_equation|word_problem_modeling|solution_mixture,17,M2_LE_RAW_052,curated_problem_type_from_raw_taxonomy
M2_LE_PT153,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,물 또는 소금 추가,소금물 또는 소금의 양을 구하는 문제 범주의 '물 또는 소금 추가' 유형을 진단한다.,M2_LE_C036,advanced,simultaneous_equation|word_problem_modeling|solution_mixture,17,M2_LE_RAW_052,curated_problem_type_from_raw_taxonomy
M2_LE_PT154,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 소금물의 혼합물의 농도,소금물의 농도 및 합금·식품 문제 범주의 '두 소금물의 혼합물의 농도' 유형을 진단한다.,M2_LE_C036|M2_LE_C037,core,simultaneous_equation|word_problem_modeling|solution_mixture|concentration,17,M2_LE_RAW_053,curated_problem_type_from_raw_taxonomy
M2_LE_PT155,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,두 소금물을 서로 바꾸어 혼합하는 경우의 농도,소금물의 농도 및 합금·식품 문제 범주의 '두 소금물을 서로 바꾸어 혼합하는 경우의 농도' 유형을 진단한다.,M2_LE_C036|M2_LE_C037,advanced,simultaneous_equation|word_problem_modeling|solution_mixture|concentration,17,M2_LE_RAW_053,curated_problem_type_from_raw_taxonomy
M2_LE_PT156,중2,M2_LINEAR_EQUATION,일차방정식·연립일차방정식,합금에 대한 문제,소금물의 농도 및 합금·식품 문제 범주의 '합금에 대한 문제' 유형을 진단한다.,M2_LE_C036|M2_LE_C037,advanced,simultaneous_equation|word_problem_modeling|concentration|mixture_alloy,17,M2_LE_RAW_053,curated_problem_type_from_raw_taxonomy
