problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC2_INT_PT155,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 다항함수 - (일차식)^n 꼴의 부정적분 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 다항함수 - (일차식)^n 꼴의 부정적분' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C052""]",core,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_052,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT156,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 다항함수 - (일차식)^n 꼴의 부정적분 - 응용·검산,"치환적분법 범주의 '치환적분법: 다항함수 - (일차식)^n 꼴의 부정적분' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C052""]",advanced,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_052,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT157,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분 - 기본 판별,"치환적분법 범주의 '치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C053""]",basic,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_053,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT158,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C053""]",core,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_053,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT159,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분 - 응용·검산,"치환적분법 범주의 '치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C053""]",advanced,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_053,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT160,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분 - 기본 판별,"치환적분법 범주의 '치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C054""]",basic,"[""substitution"", ""rational_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_054,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT161,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C054""]",core,"[""substitution"", ""rational_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_054,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT162,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분 - 응용·검산,"치환적분법 범주의 '치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C054""]",advanced,"[""substitution"", ""rational_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_054,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT163,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식 - 기본 판별,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C055""]",basic,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_055,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT164,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C055""]",core,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_055,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT165,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식 - 응용·검산,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C055""]",advanced,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_055,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT166,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상 - 기본 판별,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C056""]",basic,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_056,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT167,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C056""]",core,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_056,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT168,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상 - 응용·검산,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C056""]",advanced,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_056,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT169,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식 - 기본 판별,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C057""]",basic,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_057,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT170,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C057""]",core,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_057,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT171,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식 - 응용·검산,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C057""]",advanced,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_057,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT172,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상 - 기본 판별,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C058""]",basic,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_058,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT173,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C058""]",core,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_058,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT174,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상 - 응용·검산,"치환적분법 범주의 '치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C058""]",advanced,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",[6],H2_CALC2_INT_RAW_058,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT175,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C059""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_059,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT176,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C059""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_059,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT177,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C059""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_059,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT178,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C060""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_060,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT179,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C060""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_060,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT180,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C060""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_060,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT181,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 분수식일 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 분수식일 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C061""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_061,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT182,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 분수식일 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 분수식일 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C061""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_061,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT183,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 지수함수에 관한 분수식일 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 지수함수에 관한 분수식일 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C061""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_061,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT184,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C062""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_062,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT185,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C062""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_062,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT186,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C062""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_062,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT187,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C063""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_063,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT188,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C063""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_063,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT189,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C063""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_063,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT190,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C064""]",basic,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_064,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT191,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C064""]",core,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_064,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT192,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C064""]",advanced,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_064,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT193,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C065""]",basic,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_065,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT194,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C065""]",core,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_065,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT195,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C065""]",advanced,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_065,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT196,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때 - 기본 판별,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C066""]",basic,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_066,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT197,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때 - 계산·조건 적용,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C066""]",core,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_066,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT198,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때 - 응용·검산,"치환적분법 범주의 '치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C066""]",advanced,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",[7],H2_CALC2_INT_RAW_066,curated_problem_type_from_raw_taxonomy
