problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC1_INT_PT114,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 함수의 연속성 - 도함수의 그래프가 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 함수의 연속성 - 도함수의 그래프가 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C038""]",advanced,"[""continuity"", ""indefinite_integral"", ""function_reconstruction""]",[4],H2_CALC1_INT_RAW_038,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT115,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C039""]",basic,"[""continuity"", ""indefinite_integral"", ""function_reconstruction""]",[4],H2_CALC1_INT_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT116,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C039""]",core,"[""continuity"", ""indefinite_integral"", ""function_reconstruction""]",[4],H2_CALC1_INT_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT117,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 함수의 연속성 - 도함수 식에 미정계수가 포함된 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C039""]",advanced,"[""continuity"", ""indefinite_integral"", ""function_reconstruction""]",[4],H2_CALC1_INT_RAW_039,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT118,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C040""]",basic,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT119,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C040""]",core,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT120,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 접점 좌표가 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C040""]",advanced,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_040,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT121,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C041""]",basic,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_041,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT122,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C041""]",core,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_041,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT123,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 접선의 기울기와 최댓값/최솟값이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C041""]",advanced,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_041,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT124,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 미정계수가 있는 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 미정계수가 있는 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C042""]",basic,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_042,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT125,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 미정계수가 있는 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 미정계수가 있는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C042""]",core,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_042,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT126,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 접선의 기울기 - 미정계수가 있는 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 접선의 기울기 - 미정계수가 있는 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C042""]",advanced,"[""tangent_slope"", ""indefinite_integral"", ""derivative_application""]",[4],H2_CALC1_INT_RAW_042,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT127,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C043""]",basic,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_043,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT128,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C043""]",core,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_043,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT129,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 미분계수 - f(x)-f(a) 꼴의 극한이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C043""]",advanced,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_043,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT130,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 대칭형 극한식이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 미분계수 - 대칭형 극한식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C044""]",basic,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_044,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT131,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 대칭형 극한식이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 미분계수 - 대칭형 극한식이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C044""]",core,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_044,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT132,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 대칭형 극한식이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 미분계수 - 대칭형 극한식이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C044""]",advanced,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_044,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT133,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C045""]",basic,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_045,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT134,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C045""]",core,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_045,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT135,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 미분계수 - 변형된 미분계수 극한식이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C045""]",advanced,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_045,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT136,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C046""]",basic,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_046,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT137,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C046""]",core,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_046,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT138,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 미분계수 - 도함수와 적분을 함께 활용하는 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C046""]",advanced,"[""derivative_limit"", ""indefinite_integral"", ""limit_form""]",[4],H2_CALC1_INT_RAW_046,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT139,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,"부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우 - 기본 판별","부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C047""]",basic,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_047,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT140,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,"부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우 - 계산·조건 적용","부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C047""]",core,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_047,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT141,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,"부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우 - 응용·검산","부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - F(x), f(x), f'(x)가 포함된 등식이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C047""]",advanced,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_047,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT142,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C048""]",basic,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_048,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT143,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C048""]",core,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_048,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT144,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 도함수의 정의를 이용하여 함수 구하기 - 그 외의 등식이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C048""]",advanced,"[""function_reconstruction"", ""derivative_definition"", ""indefinite_integral""]",[5],H2_CALC1_INT_RAW_048,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT145,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 이차함수의 극대·극소 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 이차함수의 극대·극소' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C049""]",basic,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_049,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT146,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 이차함수의 극대·극소 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 이차함수의 극대·극소' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C049""]",core,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_049,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT147,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 이차함수의 극대·극소 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 이차함수의 극대·극소' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C049""]",advanced,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_049,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT148,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C050""]",basic,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_050,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT149,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C050""]",core,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_050,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT150,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 식이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C050""]",advanced,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_050,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT151,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C051""]",basic,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_051,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT152,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C051""]",core,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_051,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT153,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 도함수 그래프가 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C051""]",advanced,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_051,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT154,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C052""]",basic,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_052,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT155,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C052""]",core,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_052,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT156,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우 - 응용·검산,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 삼차함수의 극대·극소: 부정적분이 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C052""]",advanced,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_052,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT157,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 식이나 그래프가 주어지지 않은 경우 - 기본 판별,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 식이나 그래프가 주어지지 않은 경우' 유형을 기본 판별 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C053""]",basic,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_053,curated_problem_type_from_raw_taxonomy
H2_CALC1_INT_PT158,고2,미적분1,H2_CALCULUS1_INTEGRATION,적분,부정적분과 극대·극소 - 식이나 그래프가 주어지지 않은 경우 - 계산·조건 적용,"부정적분의 활용 범주의 '부정적분과 극대·극소 - 식이나 그래프가 주어지지 않은 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 계산, 대칭성 판단, 적분구간 분할, 넓이·속도 해석을 단계별로 확인한다.","[""H2_CALC1_INT_C053""]",core,"[""extrema"", ""indefinite_integral"", ""derivative_graph""]",[5],H2_CALC1_INT_RAW_053,curated_problem_type_from_raw_taxonomy
