problem_type_id,grade,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
M2_GEOM_PT063,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,대각선이 항상 수직이라고 오해,"평행사변형 범주의 '평행사변형의 변·각·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C021,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11,M2_GEOM_RAW_021,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT064,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 변·각·대각선 성질 - 조건 적용,"평행사변형 범주의 '평행사변형의 변·각·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C021,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11,M2_GEOM_RAW_021,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT065,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 변·각·대각선 성질 - 계산·추론,"평행사변형 범주의 '평행사변형의 변·각·대각선 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C021,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,10|11,M2_GEOM_RAW_021,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT066,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,성질을 조건으로 사용할 때 근거 부족,"평행사변형 범주의 '평행사변형이 되는 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C022,standard,quadrilateral_property|diagonal_property|inclusion_relation,11,M2_GEOM_RAW_022,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT067,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형이 되는 조건 - 조건 적용,"평행사변형 범주의 '평행사변형이 되는 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C022,advanced,quadrilateral_property|diagonal_property|inclusion_relation,11,M2_GEOM_RAW_022,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT068,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형이 되는 조건 - 계산·추론,"평행사변형 범주의 '평행사변형이 되는 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C022,basic,quadrilateral_property|diagonal_property|inclusion_relation,11,M2_GEOM_RAW_022,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT069,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,이웃각 합 180° 누락,"평행사변형 범주의 '평행사변형의 각 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C023,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,11|12,M2_GEOM_RAW_023,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT070,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 각 관계 - 조건 적용,"평행사변형 범주의 '평행사변형의 각 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C023,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,11|12,M2_GEOM_RAW_023,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT071,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 각 관계 - 계산·추론,"평행사변형 범주의 '평행사변형의 각 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C023,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,11|12,M2_GEOM_RAW_023,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT072,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,대각선 전체/절반 길이 혼동,"평행사변형 범주의 '평행사변형의 길이 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C024,basic,quadrilateral_property|diagonal_property|inclusion_relation|length_area,12,M2_GEOM_RAW_024,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT073,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 길이 관계 - 조건 적용,"평행사변형 범주의 '평행사변형의 길이 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C024,core,quadrilateral_property|diagonal_property|inclusion_relation|length_area,12,M2_GEOM_RAW_024,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT074,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형의 길이 관계 - 계산·추론,"평행사변형 범주의 '평행사변형의 길이 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C024,standard,quadrilateral_property|diagonal_property|inclusion_relation|length_area,12,M2_GEOM_RAW_024,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT075,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형의 대각선이 수직이라고 오해,"여러 사각형 범주의 '직사각형의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,12|13,M2_GEOM_RAW_025,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT076,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형의 성질과 조건 - 조건 적용,"여러 사각형 범주의 '직사각형의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,12|13,M2_GEOM_RAW_025,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT077,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형의 성질과 조건 - 계산·추론,"여러 사각형 범주의 '직사각형의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C025,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,12|13,M2_GEOM_RAW_025,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT078,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,마름모의 네 각이 항상 직각이라고 오해,"여러 사각형 범주의 '마름모의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C026,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13,M2_GEOM_RAW_026,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT079,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,마름모의 성질과 조건 - 조건 적용,"여러 사각형 범주의 '마름모의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C026,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13,M2_GEOM_RAW_026,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT080,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,마름모의 성질과 조건 - 계산·추론,"여러 사각형 범주의 '마름모의 성질과 조건' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C026,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13,M2_GEOM_RAW_026,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT081,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,정사각형 포함 관계를 설명하지 못함,"여러 사각형 범주의 '정사각형의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C027,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14,M2_GEOM_RAW_027,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT082,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,정사각형의 성질 - 조건 적용,"여러 사각형 범주의 '정사각형의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C027,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14,M2_GEOM_RAW_027,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT083,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,정사각형의 성질 - 계산·추론,"여러 사각형 범주의 '정사각형의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C027,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,13|14,M2_GEOM_RAW_027,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT084,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,사다리꼴과 평행사변형 혼동,"여러 사각형 범주의 '등변사다리꼴의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C028,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14,M2_GEOM_RAW_028,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT085,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,등변사다리꼴의 성질 - 조건 적용,"여러 사각형 범주의 '등변사다리꼴의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C028,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14,M2_GEOM_RAW_028,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT086,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,등변사다리꼴의 성질 - 계산·추론,"여러 사각형 범주의 '등변사다리꼴의 성질' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C028,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14,M2_GEOM_RAW_028,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT087,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,포함 방향 반대로 판단,"여러 사각형 범주의 '여러 사각형의 포함 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C029,core,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14|15,M2_GEOM_RAW_029,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT088,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,여러 사각형의 포함 관계 - 조건 적용,"여러 사각형 범주의 '여러 사각형의 포함 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C029,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14|15,M2_GEOM_RAW_029,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT089,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,여러 사각형의 포함 관계 - 계산·추론,"여러 사각형 범주의 '여러 사각형의 포함 관계' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C029,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,14|15,M2_GEOM_RAW_029,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT090,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,대각선 성질을 모든 사각형에 일반화,"여러 사각형 범주의 '여러 사각형의 대각선 성질 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C030,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,15,M2_GEOM_RAW_030,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT091,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,여러 사각형의 대각선 성질 비교 - 조건 적용,"여러 사각형 범주의 '여러 사각형의 대각선 성질 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C030,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,15,M2_GEOM_RAW_030,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT092,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,여러 사각형의 대각선 성질 비교 - 계산·추론,"여러 사각형 범주의 '여러 사각형의 대각선 성질 비교' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C030,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,15,M2_GEOM_RAW_030,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT093,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,결론과 무관한 조건 사용,"도형 증명 범주의 '도형 증명에서 필요한 조건 찾기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031,advanced,proof_structure|reason_statement|condition_check,15|16,M2_GEOM_RAW_031,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT094,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 증명에서 필요한 조건 찾기 - 조건 적용,"도형 증명 범주의 '도형 증명에서 필요한 조건 찾기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031,basic,proof_structure|reason_statement|condition_check,15|16,M2_GEOM_RAW_031,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT095,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 증명에서 필요한 조건 찾기 - 계산·추론,"도형 증명 범주의 '도형 증명에서 필요한 조건 찾기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C031,core,proof_structure|reason_statement|condition_check,15|16,M2_GEOM_RAW_031,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT096,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,합동 후 대응 요소를 잘못 연결,"도형 증명 범주의 '삼각형 합동을 이용한 도형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C032,basic,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16,M2_GEOM_RAW_032,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT097,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형 합동을 이용한 도형 증명 - 조건 적용,"도형 증명 범주의 '삼각형 합동을 이용한 도형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C032,core,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16,M2_GEOM_RAW_032,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT098,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형 합동을 이용한 도형 증명 - 계산·추론,"도형 증명 범주의 '삼각형 합동을 이용한 도형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C032,standard,angle_relation|parallel_lines|angle_chasing|triangle_congruence,16,M2_GEOM_RAW_032,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT099,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,증명 조건과 성질 혼동,"도형 증명 범주의 '평행사변형이 되는 조건 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C033,core,quadrilateral_property|diagonal_property|inclusion_relation|proof_structure,16|17,M2_GEOM_RAW_033,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT100,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형이 되는 조건 증명 - 조건 적용,"도형 증명 범주의 '평행사변형이 되는 조건 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C033,standard,quadrilateral_property|diagonal_property|inclusion_relation|proof_structure,16|17,M2_GEOM_RAW_033,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT101,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행사변형이 되는 조건 증명 - 계산·추론,"도형 증명 범주의 '평행사변형이 되는 조건 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C033,advanced,quadrilateral_property|diagonal_property|inclusion_relation|proof_structure,16|17,M2_GEOM_RAW_033,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT102,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,추가 조건을 빠뜨림,"도형 증명 범주의 '직사각형·마름모·정사각형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C034,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,17,M2_GEOM_RAW_034,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT103,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형·마름모·정사각형 증명 - 조건 적용,"도형 증명 범주의 '직사각형·마름모·정사각형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C034,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,17,M2_GEOM_RAW_034,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT104,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,직사각형·마름모·정사각형 증명 - 계산·추론,"도형 증명 범주의 '직사각형·마름모·정사각형 증명' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C034,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,17,M2_GEOM_RAW_034,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT105,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,보조선을 그어도 어떤 성질을 쓸지 모름,"도형 활용 범주의 '보조선을 이용한 각·길이 계산' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035,advanced,angle_relation|parallel_lines|angle_chasing|length_area,17|18,M2_GEOM_RAW_035,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT106,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,보조선을 이용한 각·길이 계산 - 조건 적용,"도형 활용 범주의 '보조선을 이용한 각·길이 계산' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035,basic,angle_relation|parallel_lines|angle_chasing|length_area,17|18,M2_GEOM_RAW_035,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT107,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,보조선을 이용한 각·길이 계산 - 계산·추론,"도형 활용 범주의 '보조선을 이용한 각·길이 계산' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C035,core,angle_relation|parallel_lines|angle_chasing|length_area,17|18,M2_GEOM_RAW_035,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT108,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,같은 길이 표시를 전파하지 못함,"도형 활용 범주의 '도형 성질을 이용한 길이 구하기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C036,basic,length_area|auxiliary_line|multi_step_reasoning,18,M2_GEOM_RAW_036,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT109,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 이용한 길이 구하기 - 조건 적용,"도형 활용 범주의 '도형 성질을 이용한 길이 구하기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C036,core,length_area|auxiliary_line|multi_step_reasoning,18,M2_GEOM_RAW_036,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT110,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 이용한 길이 구하기 - 계산·추론,"도형 활용 범주의 '도형 성질을 이용한 길이 구하기' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C036,standard,length_area|auxiliary_line|multi_step_reasoning,18,M2_GEOM_RAW_036,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT111,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,각 관계를 순서대로 연결하지 못함,"도형 활용 범주의 '도형 성질을 이용한 각 추론' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C037,core,angle_relation|parallel_lines|angle_chasing|length_area,18,M2_GEOM_RAW_037,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT112,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 이용한 각 추론 - 조건 적용,"도형 활용 범주의 '도형 성질을 이용한 각 추론' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C037,standard,angle_relation|parallel_lines|angle_chasing|length_area,18,M2_GEOM_RAW_037,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT113,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 성질을 이용한 각 추론 - 계산·추론,"도형 활용 범주의 '도형 성질을 이용한 각 추론' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C037,advanced,angle_relation|parallel_lines|angle_chasing|length_area,18,M2_GEOM_RAW_037,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT114,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,높이와 변 길이 혼동,"도형 활용 범주의 '사각형 성질과 넓이' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C038,standard,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,18|19,M2_GEOM_RAW_038,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT115,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,사각형 성질과 넓이 - 조건 적용,"도형 활용 범주의 '사각형 성질과 넓이' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C038,advanced,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,18|19,M2_GEOM_RAW_038,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT116,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,사각형 성질과 넓이 - 계산·추론,"도형 활용 범주의 '사각형 성질과 넓이' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C038,basic,angle_relation|parallel_lines|angle_chasing|quadrilateral_property,18|19,M2_GEOM_RAW_038,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT117,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,한 가지 성질만 보고 해결 시도,"종합 범주의 '삼각형 중심과 사각형 성질 종합' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C039,advanced,angle_relation|parallel_lines|angle_chasing|triangle_center,19,M2_GEOM_RAW_039,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT118,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형 중심과 사각형 성질 종합 - 조건 적용,"종합 범주의 '삼각형 중심과 사각형 성질 종합' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C039,basic,angle_relation|parallel_lines|angle_chasing|triangle_center,19,M2_GEOM_RAW_039,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT119,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,삼각형 중심과 사각형 성질 종합 - 계산·추론,"종합 범주의 '삼각형 중심과 사각형 성질 종합' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C039,core,angle_relation|parallel_lines|angle_chasing|triangle_center,19,M2_GEOM_RAW_039,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT120,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,기호와 문장 불일치,"종합 범주의 '도형 증명 서술형 완성' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C040,basic,proof_structure|reason_statement|condition_check,19,M2_GEOM_RAW_040,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT121,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 증명 서술형 완성 - 조건 적용,"종합 범주의 '도형 증명 서술형 완성' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C040,core,proof_structure|reason_statement|condition_check,19,M2_GEOM_RAW_040,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT122,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,도형 증명 서술형 완성 - 계산·추론,"종합 범주의 '도형 증명 서술형 완성' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C040,standard,proof_structure|reason_statement|condition_check,19,M2_GEOM_RAW_040,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT123,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,동위각·엇각,"각 관계와 합동 범주의 '평행선 각 관계와 삼각형 합동 조건 연결' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C001|M2_GEOM_C002|M2_GEOM_C005|M2_GEOM_C006,core,angle_relation|parallel_lines|angle_chasing|triangle_congruence,1|2|3,M2_GEOM_RAW_041,curated_problem_type_from_raw_taxonomy
M2_GEOM_PT124,중2,M2_GEOMETRY_PROPERTIES,도형의 성질,평행선 각 관계와 삼각형 합동 조건 연결 - 조건 적용,"각 관계와 합동 범주의 '평행선 각 관계와 삼각형 합동 조건 연결' 유형을 진단한다. 학생이 조건 표시, 도형 성질 선택, 근거 서술을 연결할 수 있는지 확인한다.",M2_GEOM_C001|M2_GEOM_C002|M2_GEOM_C005|M2_GEOM_C006,standard,angle_relation|parallel_lines|angle_chasing|triangle_congruence,1|2|3,M2_GEOM_RAW_041,curated_problem_type_from_raw_taxonomy
