item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_LF_50_S06_Q031,SRC_M2_LF_50_WORKSHEET_SET06_20260710,031,8,19,7af17154862cc48cba3ae4f2461349a04f5835a0404c3be1df9a6bb5039ee92c,116ad076f9e0d475fcc29e10b58a982f03bb99635ddfeb493a7ae92f7170c3c7,속력에 대한 문제,40 km,quantity,M2_LF_PT101,M2_LF_PT104,M2_FUNC_C026,,,basic,66,medium_observed_challenge,M2_LF_FAM_M2_LF_PT101,variant,word_problem,5,변수를 정하고 처음값과 단위당 변화량을 구분해 일차함수 관계식을 세운다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_modeling|initial_value|rate_of_change,M2_LF_PT101__M2LF50S06_Q031,M2_LF_PT101::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q032,SRC_M2_LF_50_WORKSHEET_SET06_20260710,032,9,20,f34ca23fe97cb76cc9aa0625880b8ca9cd7b4f4b7a959791364cc61725e58702,970700e07bd98e50e4f1dc51665357f24d7d8253973be8f38cee79a747958e5c,도형에 대한 문제,60 cm^2,quantity,M2_LF_PT107,M2_LF_PT105,M2_FUNC_C027,,,advanced,78,medium_observed_challenge,M2_LF_FAM_M2_LF_PT107,variant,geometric_motion,4,시간에 따른 길이 변화를 식으로 나타내고 넓이 조건을 일차방정식으로 푼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,geometry_graph|distance_area|coordinate_modeling,M2_LF_PT107__M2LF50S06_Q032,M2_LF_PT107::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q033,SRC_M2_LF_50_WORKSHEET_SET06_20260710,033,9,20,d078ab711b97d24e7019cbf37dc90cd377f87328e6d2932c9f8422a83923f6ca,3cd67d1e8c3cb428b89f1d67483efc0e642c1ab1c0abfbed900ac164a4d55417,여러 가지 일차함수의 활용,choice:4,single_choice,M2_LF_PT104,M2_LF_PT102,M2_FUNC_C026,,,advanced,85,low_observed_challenge,M2_LF_FAM_M2_LF_PT104,variant,word_problem,3,변수를 정하고 처음값과 단위당 변화량을 구분해 일차함수 관계식을 세운다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_modeling|initial_value|rate_of_change,M2_LF_PT104__M2LF50S06_Q033,M2_LF_PT104::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q034,SRC_M2_LF_50_WORKSHEET_SET06_20260710,034,9,20,e9e64b6f42701ae690ac582e841cadfea188d6e5136577d76dbf13bfe07cd67e,a8dc448ebd26cbeca6a837798f675d84c0bfa9c995905b8b5a4eb0e8851f6e2a,일차방정식의 그래프 찾기,choice:3,single_choice,M2_LF_PT112,M2_LF_PT110,M2_FUNC_C028,,,basic,63,medium_observed_challenge,M2_LF_FAM_M2_LF_PT112,variant,multiple_graphs,2,각 직선의 기울기와 절편을 따로 정리한 뒤 위치 관계와 교점을 비교한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_equation_graph|standard_form|intercepts,M2_LF_PT112__M2LF50S06_Q034,M2_LF_PT112::M2_LF_CROSSSET_01_02_03_04_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q035,SRC_M2_LF_50_WORKSHEET_SET06_20260710,035,9,20,b011ff2eb3d07945065b43156ab968da314f2ac80a2f411f4242b3fdd0051614,2f0557ad3cbd82b40de1aad9eee253f1f914727bb6dd443b142b8a4d0c5dbd0d,일차함수와 일차방정식,choice:2,single_choice,M2_LF_PT118,M2_LF_PT120,M2_FUNC_C030|M2_FUNC_C031,,,basic,69,medium_observed_challenge,M2_LF_FAM_M2_LF_PT118,variant,coordinate_graph,3,"그래프의 두 점, 절편, 방향을 읽어 기울기와 직선의 식을 결정한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,standard_to_slope_intercept|coefficient_relation|graph_property,M2_LF_PT118__M2LF50S06_Q035,M2_LF_PT118::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q036,SRC_M2_LF_50_WORKSHEET_SET06_20260710,036,10,20,2c63c80f55181d08e2622b59ee66a8043df7315d4f00533e63b10faf74d0b344,8402b40dc359dce8adf87a60032d63245438913777af63c28869d9b62e39f812,기울기가 주어진 경우의 일차방정식의 계수,choice:2,single_choice,M2_LF_PT117,M2_LF_PT119,M2_FUNC_C030|M2_FUNC_C031,,,basic,65,medium_observed_challenge,M2_LF_FAM_M2_LF_PT117,variant,graph_and_equation,5,식을 y=ax+b 꼴로 정리하거나 좌표를 대입해 기울기·절편·계수를 구한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,standard_to_slope_intercept|coefficient_relation|graph_property,M2_LF_PT117__M2LF50S06_Q036,M2_LF_PT117::M2_LF_CROSSSET_01_03_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q037,SRC_M2_LF_50_WORKSHEET_SET06_20260710,037,10,20,39d565a53df5b9eb3fe4fe8c3eae8d6208714f7278f4ca9305eedf7eefeeff94,cef2d8517870166ab8375f14e1bbe15f3a889f51d653d0f5bb15ba424c941cc8,기울기와 y절편을 아는 경우의 일차방정식의 계수,choice:3,single_choice,M2_LF_PT119,M2_LF_PT117,M2_FUNC_C030|M2_FUNC_C031,,,standard,84,low_observed_challenge,M2_LF_FAM_M2_LF_PT119,variant,symbolic_equation,4,식을 y=ax+b 꼴로 정리하거나 좌표를 대입해 기울기·절편·계수를 구한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,standard_to_slope_intercept|coefficient_relation|graph_property,M2_LF_PT119__M2LF50S06_Q037,M2_LF_PT119::M2_LF_CROSSSET_02_03_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q038,SRC_M2_LF_50_WORKSHEET_SET06_20260710,038,10,20,430cf8032e3fa1772cdae8a5e9e6bc6c78fd33cc06fc1199e47b3cff9ed3da42,80459303376006509a84fffdaaea4b48236106d7cd1dffd331284e9ebd3f14b5,기울기와 한 점이 주어진 경우의 일차방정식의 계수,-2,integer,M2_LF_PT120,M2_LF_PT116,M2_FUNC_C030|M2_FUNC_C031,,,standard,69,medium_observed_challenge,M2_LF_FAM_M2_LF_PT120,variant,graph_and_equation,5,그래프에서 절편·교점·기울기를 먼저 읽고 이를 식의 계수 조건으로 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,standard_to_slope_intercept|coefficient_relation|graph_property,M2_LF_PT120__M2LF50S06_Q038,M2_LF_PT120::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q039,SRC_M2_LF_50_WORKSHEET_SET06_20260710,039,10,20,8ce81d4b01d2c1bbda7da2aea8446df67ddffa1727dc857d99be12723107e540,14da9a04d6d4385640b8a1c19fb6ff4c19f23362c1cb3680bb7cd836243f2ebd,직선의 방정식 구하기(1) - 기울기와 y절편을 알 때,choice:3,single_choice,M2_LF_PT084,M2_LF_PT081,M2_FUNC_C021,,,advanced,84,low_observed_challenge,M2_LF_FAM_M2_LF_PT084,variant,symbolic_equation,4,식을 y=ax+b 꼴로 정리하거나 좌표를 대입해 기울기·절편·계수를 구한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,line_equation_from_slope_intercept|slope_intercept,M2_LF_PT084__M2LF50S06_Q039,M2_LF_PT084::M2_LF_CROSSSET_01_02_03_04_06,M2_LF_50_S01_Q033,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q040,SRC_M2_LF_50_WORKSHEET_SET06_20260710,040,11,21,4fe71360309b733349418c38e973b9def02ba2df95162b837cb808aea3f57732,0ec84e8009e7febd3451ae634061bdc510c8b01c09600831fdd5f84644b9b522,직선의 방정식 구하기(4) - x절편과 y절편을 알 때,choice:1,single_choice,M2_LF_PT096,M2_LF_PT093,M2_FUNC_C024,,,standard,81,low_observed_challenge,M2_LF_FAM_M2_LF_PT096,variant,symbolic_graph,4,기울기와 y절편을 읽고 x절편은 y=0을 대입해 구한 뒤 그래프 조건과 연결한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,line_equation_from_intercepts|intercept_form|sign_of_intercept,M2_LF_PT096__M2LF50S06_Q040,M2_LF_PT096::M2_LF_CROSSSET_01_02_03_04_05_06,M2_LF_50_S02_Q038,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q041,SRC_M2_LF_50_WORKSHEET_SET06_20260710,041,11,21,f309f87a9a31a90fc2d4ed84ab210045eb7322d564ae1566913fc1a34f6cccb9,8c7e648213e04392d330d1f5c1c6dada8f07e824adcb5305da4409a05218b209,직선의 방정식 구하기(5) - 종합,choice:4,single_choice,M2_LF_PT100,M2_LF_PT142,M2_FUNC_C025,,,standard,81,low_observed_challenge,M2_LF_FAM_M2_LF_PT100,variant,symbolic_equation,4,식을 y=ax+b 꼴로 정리하거나 좌표를 대입해 기울기·절편·계수를 구한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,combined_conditions|line_equation|parameter,M2_LF_PT100__M2LF50S06_Q041,M2_LF_PT100::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q042,SRC_M2_LF_50_WORKSHEET_SET06_20260710,042,11,21,0653c1e2ae2bab9fe60119afa5d632f6df398d8769691b454b5469184b7352e8,422a66eff537e1a0c05b63286dfe4ce4693c8f1e1432b4043c6c9b179e9ac3c1,"일차방정식 ax+by+c=0의 그래프와 a, b, c의 부호",choice:1,single_choice,M2_LF_PT118,M2_LF_PT120,M2_FUNC_C030|M2_FUNC_C031,,,basic,70,medium_observed_challenge,M2_LF_FAM_M2_LF_PT118,variant,symbolic_equation,4,"그래프의 두 점, 절편, 방향을 읽어 기울기와 직선의 식을 결정한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,standard_to_slope_intercept|coefficient_relation|graph_property,M2_LF_PT118__M2LF50S06_Q042,M2_LF_PT118::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q043,SRC_M2_LF_50_WORKSHEET_SET06_20260710,043,11,21,88a88e559cd8c06e2132e313bdf1d8b62ff76da6ce3723f81161ec0e823852f3,c5708cc7f70f05c4fe1dbe10a04983eb27eb72f5e60cfe7ae5ee10ebafdd156e,직선으로 둘러싸인 도형의 넓이(1),choice:4,single_choice,M2_LF_PT127,M2_LF_PT126,M2_FUNC_C034,,,advanced,66,medium_observed_challenge,M2_LF_FAM_M2_LF_PT127,variant,geometric_equation,4,직선의 교점과 절편 좌표를 먼저 구하고 밑변·높이 또는 넓이 조건을 식으로 세운다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,area_between_lines|intersection|coordinate_area,M2_LF_PT127__M2LF50S06_Q043,M2_LF_PT127::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q044,SRC_M2_LF_50_WORKSHEET_SET06_20260710,044,12,21,352586ad280de80cb93a00a3a13cd2142e682d152a607fc39da8e49302e3b0c5,705a1c23ea5a7cbed6d60a4c385de6c47941ca0120c3a4e1e188dd8870a65da0,직선이 선분과 만날 조건,choice:2,single_choice,M2_LF_PT142,M2_LF_PT105,M2_FUNC_C021|M2_FUNC_C022|M2_FUNC_C025,,,advanced,66,medium_observed_challenge,M2_LF_FAM_M2_LF_PT142,variant,coordinate_graph,4,"그래프의 두 점, 절편, 방향을 읽어 기울기와 직선의 식을 결정한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,combined_conditions|find_line_equation|parameter,M2_LF_PT142__M2LF50S06_Q044,M2_LF_PT142::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q045,SRC_M2_LF_50_WORKSHEET_SET06_20260710,045,12,22,a081b0ca9830ff1ff72cf00a03f7266236963e94433f580727c1ed295784014f,6fde3e50c3b4f8669da7224d30e2ad52d6c29077b49fffcf8f5e7cfe75d3547a,두 일차방정식의 그래프의 교점을 지나는 직선의 방정식,choice:4,single_choice,M2_LF_PT138,M2_LF_PT129,M2_FUNC_C038|M2_FUNC_C039,,,basic,71,medium_observed_challenge,M2_LF_FAM_M2_LF_PT138,variant,symbolic_system,3,두 직선의 교점은 연립방정식의 해임을 이용해 먼저 교점을 구하고 나머지 조건을 적용한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,three_lines|intersection_modeling|parameter_condition,M2_LF_PT138__M2LF50S06_Q045,M2_LF_PT138::M2_LF_CROSSSET_01_02_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q046,SRC_M2_LF_50_WORKSHEET_SET06_20260710,046,12,22,cef52b6425de5e2515abd8232dfa951e653cf805964602e4c7a6e7af3d8d6ab1,6ee6f64bb37adcbf40482c31bc8035fcd8ddbdada397bebfe2f707bf84623f5f,삼각형이 생기지 않을 조건,11/2,rational,M2_LF_PT137,M2_LF_PT136,M2_FUNC_C038|M2_FUNC_C039,,,basic,56,high_observed_challenge,M2_LF_FAM_M2_LF_PT137,variant,multiple_lines,4,각 직선의 기울기와 교점을 비교해 평행·일치·한 점에서 만나는 조건을 판별한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,three_lines|intersection_modeling|parameter_condition,M2_LF_PT137__M2LF50S06_Q046,M2_LF_PT137::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q047,SRC_M2_LF_50_WORKSHEET_SET06_20260710,047,12,22,cf8924f063f7c8d6cfaba4a8352e25d3e19fffa0460c0ca65b099dec8a9c5948,2b68d99137b17ef3c98632f539d0c430227f07b398ce90f6a87101c7c01699e3,연립방정식의 해의 개수와 그래프의 위치관계,choice:1,single_choice,M2_LF_PT136,M2_LF_PT135,M2_FUNC_C036|M2_FUNC_C037,,,standard,83,low_observed_challenge,M2_LF_FAM_M2_LF_PT136,variant,symbolic_system,3,두 직선의 교점은 연립방정식의 해임을 이용해 먼저 교점을 구하고 나머지 조건을 적용한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,number_of_solutions|parallel_coincident|position_relation,M2_LF_PT136__M2LF50S06_Q047,M2_LF_PT136::M2_LF_CROSSSET_01_02_03_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q048,SRC_M2_LF_50_WORKSHEET_SET06_20260710,048,13,22,d6a7960202720a669f5b71efc139110ebe3de0655bb800225bc7e210e7e29766,5260ccaef808a9ece0c1f4552fa5d67afacc85edfc02850766acc3b5c5ce289a,직선으로 둘러싸인 도형의 넓이(2),-2/3,rational,M2_LF_PT127,M2_LF_PT126,M2_FUNC_C034,,,advanced,54,high_observed_challenge,M2_LF_FAM_M2_LF_PT127,variant,geometric_graph,4,각 직선의 기울기와 교점을 비교해 평행·일치·한 점에서 만나는 조건을 판별한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,area_between_lines|intersection|coordinate_area,M2_LF_PT127__M2LF50S06_Q048,M2_LF_PT127::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q049,SRC_M2_LF_50_WORKSHEET_SET06_20260710,049,13,23,b515f3bd703ebe825caf3c338da3814b7d553d7a7250dfc2bce2aef92d0cf64a,eb174bd80373de0d3ad017d8866fad61a92e9cff6c4bfe502d27b54da620c99c,넓이를 이등분하는 직선의 방정식,-3,integer,M2_LF_PT142,M2_LF_PT127,M2_FUNC_C021|M2_FUNC_C022|M2_FUNC_C025,,,advanced,63,medium_observed_challenge,M2_LF_FAM_M2_LF_PT142,variant,geometric_graph,4,직선의 교점과 절편 좌표를 먼저 구하고 밑변·높이 또는 넓이 조건을 식으로 세운다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,combined_conditions|find_line_equation|parameter,M2_LF_PT142__M2LF50S06_Q049,M2_LF_PT142::M2_LF_CROSSSET_01_02_03_04_05_06,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S06_Q050,SRC_M2_LF_50_WORKSHEET_SET06_20260710,050,13,23,64da9f7bebb7378908664b84ed961056dd99a2fc8a887e83ea5689b2a5ed2e9d,e05716e5e82e710e7cc9007152f4085d80184b6b3bb68b9745c975bc0d7d62e5,직선이 도형과 만날 조건,choice:4,single_choice,M2_LF_PT142,M2_LF_PT105,M2_FUNC_C021|M2_FUNC_C022|M2_FUNC_C025,,,advanced,72,medium_observed_challenge,M2_LF_FAM_M2_LF_PT142,variant,geometric_graph,5,직선의 교점과 절편 좌표를 먼저 구하고 밑변·높이 또는 넓이 조건을 식으로 세운다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,combined_conditions|find_line_equation|parameter,M2_LF_PT142__M2LF50S06_Q050,M2_LF_PT142::M2_LF_CROSSSET_01_02_03_04_05_06,M2_LF_50_S04_Q050,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
