item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,new_trend,mapping_confidence,cross_set_group
M3_TRIG_150_S07_Q097,097,25,59,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT073,실생활에서 직각삼각형의 변의 길이 - 기본 판별,choice:2,88,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT073::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q098,098,25,59,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT073,실생활에서 직각삼각형의 변의 길이 - 기본 판별,choice:3,92,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT073::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q099,099,26,59,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT075,실생활에서 직각삼각형의 변의 길이 - 복합 적용,choice:2,63,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT075::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q100,100,26,60,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT074,실생활에서 직각삼각형의 변의 길이 - 계산·해석,value:25.3m,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT074::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q101,101,26,60,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT083,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 계산·해석,value:56m,61,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT083::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q102,102,26,60,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT083,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 계산·해석,choice:4,61,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT083::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q103,103,27,60,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT083,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 계산·해석,choice:2,82,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT083::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q104,104,27,60,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT082,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 기본 판별,choice:4,89,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT082::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q105,105,27,61,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT083,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 계산·해석,choice:5,76,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT083::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q106,106,27,61,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때,M3_TRIG_PT083,일반 삼각형의 변의 길이(2); 한 변의 길이와 그 양 끝 각의 크기를 알 때 - 계산·해석,value:324.44m,62,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT083::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q107,107,28,61,예각삼각형의 높이,M3_TRIG_PT086,예각삼각형의 높이 - 계산·해석,choice:2,73,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT086::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q108,108,28,61,예각삼각형의 높이,M3_TRIG_PT086,예각삼각형의 높이 - 계산·해석,value:100cm2,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT086::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q109,109,28,61,예각삼각형의 높이,M3_TRIG_PT085,예각삼각형의 높이 - 기본 판별,choice:4,85,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT085::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q110,110,28,61,예각삼각형의 높이,M3_TRIG_PT086,예각삼각형의 높이 - 계산·해석,value:2km,66,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT086::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q111,111,29,61,예각삼각형의 높이,M3_TRIG_PT086,예각삼각형의 높이 - 계산·해석,choice:5,62,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT086::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q112,112,29,62,예각삼각형의 높이,M3_TRIG_PT086,예각삼각형의 높이 - 계산·해석,choice:3,65,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT086::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q113,113,29,62,둔각삼각형의 높이,M3_TRIG_PT089,둔각삼각형의 높이 - 계산·해석,choice:1,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT089::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q114,114,29,62,둔각삼각형의 높이,M3_TRIG_PT089,둔각삼각형의 높이 - 계산·해석,choice:5,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT089::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q115,115,30,62,둔각삼각형의 높이,M3_TRIG_PT089,둔각삼각형의 높이 - 계산·해석,choice:1,71,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT089::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q116,116,30,62,둔각삼각형의 높이,M3_TRIG_PT089,둔각삼각형의 높이 - 계산·해석,choice:5,88,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT089::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q117,117,30,62,둔각삼각형의 높이,M3_TRIG_PT089,둔각삼각형의 높이 - 계산·해석,choice:3,71,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT089::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q118,118,30,62,둔각삼각형의 높이,M3_TRIG_PT090,둔각삼각형의 높이 - 복합 적용,value:64/3,59,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT090::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q119,119,31,63,예각삼각형의 넓이,M3_TRIG_PT092,예각삼각형의 넓이 - 계산·해석,choice:5,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT092::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q120,120,31,63,예각삼각형의 넓이,M3_TRIG_PT092,예각삼각형의 넓이 - 계산·해석,choice:1,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT092::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q121,121,31,63,예각삼각형의 넓이,M3_TRIG_PT092,예각삼각형의 넓이 - 계산·해석,choice:4,61,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT092::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q122,122,31,63,예각삼각형의 넓이,M3_TRIG_PT091,예각삼각형의 넓이 - 기본 판별,choice:3,87,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT091::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q123,123,32,63,예각삼각형의 넓이,M3_TRIG_PT092,예각삼각형의 넓이 - 계산·해석,choice:2,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT092::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q124,124,32,64,예각삼각형의 넓이,M3_TRIG_PT093,예각삼각형의 넓이 - 복합 적용,choice:2,50,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT093::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q125,125,32,64,둔각삼각형의 넓이,M3_TRIG_PT096,둔각삼각형의 넓이 - 복합 적용,choice:3,56,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT096::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q126,126,32,64,둔각삼각형의 넓이,M3_TRIG_PT095,둔각삼각형의 넓이 - 계산·해석,choice:2,60,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT095::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q127,127,33,64,둔각삼각형의 넓이,M3_TRIG_PT096,둔각삼각형의 넓이 - 복합 적용,value:3,51,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT096::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q128,128,33,64,둔각삼각형의 넓이,M3_TRIG_PT095,둔각삼각형의 넓이 - 계산·해석,choice:1,64,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT095::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q129,129,33,65,둔각삼각형의 넓이,M3_TRIG_PT096,둔각삼각형의 넓이 - 복합 적용,choice:4,57,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT096::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q130,130,33,65,둔각삼각형의 넓이,M3_TRIG_PT096,둔각삼각형의 넓이 - 복합 적용,value:19,48,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT096::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q131,131,34,65,다각형의 넓이,M3_TRIG_PT098,다각형의 넓이 - 계산·해석,choice:4,90,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT098::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q132,132,34,65,다각형의 넓이,M3_TRIG_PT099,다각형의 넓이 - 복합 적용,value:105/8,52,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT099::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q133,133,34,66,다각형의 넓이,M3_TRIG_PT098,다각형의 넓이 - 계산·해석,choice:3,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT098::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q134,134,34,66,다각형의 넓이,M3_TRIG_PT098,다각형의 넓이 - 계산·해석,choice:3,83,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT098::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q135,135,35,66,다각형의 넓이,M3_TRIG_PT099,다각형의 넓이 - 복합 적용,value:90,77,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT099::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q136,136,35,67,다각형의 넓이,M3_TRIG_PT098,다각형의 넓이 - 계산·해석,choice:5,83,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT098::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q137,137,35,67,정다각형의 넓이,M3_TRIG_PT102,정다각형의 넓이 - 복합 적용,choice:5,54,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT102::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q138,138,35,67,평행사변형의 넓이,M3_TRIG_PT104,평행사변형의 넓이 - 계산·해석,value:60cm2,66,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT104::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q139,139,36,67,평행사변형의 넓이,M3_TRIG_PT105,평행사변형의 넓이 - 복합 적용,value:21,54,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT105::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q140,140,36,67,평행사변형의 넓이,M3_TRIG_PT104,평행사변형의 넓이 - 계산·해석,value:54,66,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT104::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q141,141,36,68,평행사변형의 넓이,M3_TRIG_PT103,평행사변형의 넓이 - 기본 판별,choice:3,88,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT103::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q142,142,36,68,평행사변형의 넓이,M3_TRIG_PT104,평행사변형의 넓이 - 계산·해석,choice:4,73,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT104::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q143,143,37,68,평행사변형의 넓이,M3_TRIG_PT104,평행사변형의 넓이 - 계산·해석,value:51,72,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT104::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q144,144,37,68,사각형의 넓이,M3_TRIG_PT107,사각형의 넓이 - 계산·해석,value:65/2cm2,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT107::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q145,145,37,68,사각형의 넓이,M3_TRIG_PT107,사각형의 넓이 - 계산·해석,choice:2,74,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT107::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q146,146,37,68,사각형의 넓이,M3_TRIG_PT107,사각형의 넓이 - 계산·해석,choice:3,75,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT107::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q147,147,38,68,사각형의 넓이,M3_TRIG_PT106,사각형의 넓이 - 기본 판별,choice:2,90,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT106::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q148,148,38,68,사각형의 넓이,M3_TRIG_PT107,사각형의 넓이 - 계산·해석,choice:3,81,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT107::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q149,149,38,68,사각형의 넓이,M3_TRIG_PT106,사각형의 넓이 - 기본 판별,choice:3,88,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT106::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q150,150,38,68,사각형의 넓이,M3_TRIG_PT107,사각형의 넓이 - 계산·해석,choice:2,78,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT107::M3_TRIG_CROSS_SET
