item_id,source_id,book_id,source_subject,source_unit_id,source_unit_name,source_subunit_order,source_subunit_name,source_question_no,problem_pdf_file,problem_pdf_page,solution_pdf_file,solution_ref_status,target_curriculum_subject,target_domain_id,target_domain_name,engine_unit_id,engine_unit_name,matched_problem_type_id,matched_problem_type_name,concept_ids,engine_type_default_difficulty,item_difficulty,mapping_status,review_status,variant_id,variant_tags,near_duplicate_group,duplicate_of,diversity_weight,diagnosis_weight,skill_tags,error_tags,prerequisite_tags,storage_policy,created_at
SIDAE_SU1_MORE_ALG_Q306,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,3,삼각함수 그래프의 기본 성질,306,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,graph|trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_03_mixed_review_form,,1.0,1.0,graph|trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q307,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,3,삼각함수 그래프의 기본 성질,307,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,graph|trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_03_mixed_review_form,,1.0,1.0,graph|trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q308,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,308,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,10,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_04_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q309,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,309,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_04_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q310,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,310,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_04_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q311,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,311,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,11,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_04_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q312,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,312,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_04_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q313,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,313,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_04_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q314,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,314,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,12,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_04_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q315,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,315,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_04_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q316,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,4,닫힌구간에서 삼각함수의 최대·최소,316,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_04_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q317,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,317,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,13,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_05_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q318,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,318,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_05_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q319,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,319,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___BASIC_CONCEPT_FORM,trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT301_05_basic_concept_form,,0.7,0.8,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q320,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,320,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,14,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_05_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q321,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,321,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_05_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q322,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,322,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT301,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C101,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT301___CONDITION_APPLICATION_FORM,trig|condition_application_form,H2_ALG_TRIG_FUNC_PT301_05_condition_application_form,,0.7,0.9,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q323,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,323,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,15,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_05_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q324,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,324,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_05_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q325,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,5,이차식 꼴 삼각함수 최대·최소,325,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT303,삼각함수 그래프의 최대·최소 - 기본 개념 판별 - 혼합 검산,H2_ALG_TRIG_FUNC_C101,challenge,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT303___MIXED_REVIEW_FORM,trig|mixed_review_form,H2_ALG_TRIG_FUNC_PT303_05_mixed_review_form,,0.7,1.0,trig|condition_check|answer_validation,trig_max_min|range_judgment|graph_property,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q326,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,6,삼각방정식: 기본 그래프,326,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,16,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT337,그래프를 이용한 삼각방정식의 해 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C113,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT337___BASIC_CONCEPT_FORM,graph|equation|trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT337_06_basic_concept_form,,1.0,0.8,graph|equation|trig|condition_check|answer_validation,trig_equation|graph_intersection|solution_count,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q327,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,6,삼각방정식: 기본 그래프,327,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT337,그래프를 이용한 삼각방정식의 해 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C113,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT337___BASIC_CONCEPT_FORM,graph|equation|trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT337_06_basic_concept_form,,1.0,0.8,graph|equation|trig|condition_check|answer_validation,trig_equation|graph_intersection|solution_count,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q328,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,6,삼각방정식: 기본 그래프,328,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT337,그래프를 이용한 삼각방정식의 해 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C113,core,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT337___BASIC_CONCEPT_FORM,graph|equation|trig|basic_concept_form,H2_ALG_TRIG_FUNC_PT337_06_basic_concept_form,,1.0,0.8,graph|equation|trig|condition_check|answer_validation,trig_equation|graph_intersection|solution_count,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q329,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,6,삼각방정식: 기본 그래프,329,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,17,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT337,그래프를 이용한 삼각방정식의 해 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C113,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT337___CONDITION_APPLICATION_FORM,graph|equation|trig|condition_application_form,H2_ALG_TRIG_FUNC_PT337_06_condition_application_form,,1.0,0.9,graph|equation|trig|condition_check|answer_validation,trig_equation|graph_intersection|solution_count,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
SIDAE_SU1_MORE_ALG_Q330,SIDAE_SU1_MORE,SIDAE_SU1_MORE_2027,수학Ⅰ,SU1_TRIG_FUNCTION_GRAPH,삼각함수 뜻과 그래프,6,삼각방정식: 기본 그래프,330,2027 시대인재 기출MORE 삼각함수 뜻과 그래프.pdf,18,2027_시대인재 수능기출 MORE 수학1 해설.pdf,pending_solution_page_mapping,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALGEBRA_TRIGONOMETRIC_FUNCTION,삼각함수,H2_ALG_TRIG_FUNC_PT337,그래프를 이용한 삼각방정식의 해 - 기본 개념 판별 - 기본 판별,H2_ALG_TRIG_FUNC_C113,core,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_TRIG_FUNC_PT337___CONDITION_APPLICATION_FORM,graph|equation|trig|condition_application_form,H2_ALG_TRIG_FUNC_PT337_06_condition_application_form,,1.0,0.9,graph|equation|trig|condition_check|answer_validation,trig_equation|graph_intersection|solution_count,basic_algebra|function_reading|calculation_accuracy,metadata_only_no_problem_text,2026-07-09
