item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,new_trend,mapping_confidence,cross_set_group
M3_CIRC_150_S13_Q103,103,28,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:2,81,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q104,104,28,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,80°,82,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q105,105,29,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:2,84,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q106,106,29,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,30°,91,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q107,107,29,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,144°,80,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q108,108,29,64,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:5,82,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q109,109,30,65,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,choice:4,87,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q110,110,30,65,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:5,65,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q111,111,30,65,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,20°,81,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q112,112,30,65,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:3,87,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q113,113,31,65,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,100°,85,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q114,114,31,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,60,41,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q115,115,31,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:5,74,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q116,116,31,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,56°,74,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q117,117,32,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,20°,79,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q118,118,32,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,130°,80,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q119,119,32,66,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,105°,76,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q120,120,32,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,32°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q121,121,33,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,34°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q122,122,33,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,30°,75,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q123,123,33,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:5,69,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q124,124,33,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:5,63,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q125,125,34,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,35°,52,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q126,126,34,67,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:4,83,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q127,127,34,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,40°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q128,128,34,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:2,89,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q129,129,35,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:3,86,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q130,130,35,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:3,87,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q131,131,35,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:1,90,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q132,132,35,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,50°,88,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q133,133,36,68,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,45°,83,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q134,134,36,68,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,35°,73,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q135,135,36,68,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,26°,47,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q136,136,36,69,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,4 cm,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q137,137,37,69,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,25/3 cm,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q138,138,37,69,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,9/2 cm,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q139,139,37,69,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,82°,30,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q140,140,37,70,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,65°,30,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q141,141,38,70,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,72°,31,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q142,142,38,70,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,choice:4,77,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q143,143,38,70,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,1 cm,83,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q144,144,38,70,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,20°,64,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q145,145,39,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,20°,89,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q146,146,39,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,31°,55,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q147,147,39,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,50°,73,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q148,148,39,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,58°,79,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q149,149,40,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,30°,77,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q150,150,40,71,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,choice:5,68,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
