item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,new_trend,mapping_confidence,cross_set_group
M3_CIRC_150_S07_Q101,101,26,62,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,72°,82,basic,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q102,102,26,62,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:3,92,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q103,103,26,62,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:4,88,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q104,104,26,62,원에 내접하는 사각형의 성질(2),M3_CIRC_PT090,원에 내접하는 사각형의 성질(2) - 종합 활용,116°,72,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT090::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q105,105,27,62,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:5,82,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q106,106,27,62,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:2,75,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q107,107,27,62,원에 내접하는 사각형의 성질(2),M3_CIRC_PT089,원에 내접하는 사각형의 성질(2) - 조건 적용,choice:3,94,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT089::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q108,108,27,62,원에 내접하는 사각형과 외각의 성질,M3_CIRC_PT091,원에 내접하는 사각형과 외각의 성질 - 기본 판별,choice:2,69,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT091::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q109,109,28,63,원에 내접하는 사각형과 외각의 성질,M3_CIRC_PT092,원에 내접하는 사각형과 외각의 성질 - 조건 적용,choice:2,52,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT092::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q110,110,28,63,원에 내접하는 사각형과 외각의 성질,M3_CIRC_PT092,원에 내접하는 사각형과 외각의 성질 - 조건 적용,choice:5,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT092::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q111,111,28,63,원에 내접하는 사각형과 외각의 성질,M3_CIRC_PT092,원에 내접하는 사각형과 외각의 성질 - 조건 적용,choice:3,84,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT092::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q112,112,28,63,원에 내접하는 사각형과 외각의 성질,M3_CIRC_PT092,원에 내접하는 사각형과 외각의 성질 - 조건 적용,choice:4,78,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT092::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q113,113,29,63,원에 내접하는 다각형,M3_CIRC_PT095,원에 내접하는 다각형 - 조건 적용,230°,70,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT095::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q114,114,29,63,원에 내접하는 다각형,M3_CIRC_PT095,원에 내접하는 다각형 - 조건 적용,80°,76,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT095::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q115,115,29,64,원에 내접하는 다각형,M3_CIRC_PT095,원에 내접하는 다각형 - 조건 적용,218°,70,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT095::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q116,116,29,64,원에 내접하는 다각형,M3_CIRC_PT095,원에 내접하는 다각형 - 조건 적용,116°,67,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT095::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q117,117,30,64,원에 내접하는 다각형,M3_CIRC_PT095,원에 내접하는 다각형 - 조건 적용,choice:2,73,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT095::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q118,118,30,64,두 원에서 내접하는 사각형의 성질의 활용,M3_CIRC_PT097,두 원에서 내접하는 사각형의 성질의 활용 - 기본 판별,164°,84,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT097::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q119,119,30,64,두 원에서 내접하는 사각형의 성질의 활용,M3_CIRC_PT097,두 원에서 내접하는 사각형의 성질의 활용 - 기본 판별,choice:5,89,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT097::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q120,120,30,64,두 원에서 내접하는 사각형의 성질의 활용,M3_CIRC_PT098,두 원에서 내접하는 사각형의 성질의 활용 - 조건 적용,choice:3,89,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT098::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q121,121,31,64,두 원에서 내접하는 사각형의 성질의 활용,M3_CIRC_PT098,두 원에서 내접하는 사각형의 성질의 활용 - 조건 적용,92°,84,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT098::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q122,122,31,64,두 원에서 내접하는 사각형의 성질의 활용,M3_CIRC_PT098,두 원에서 내접하는 사각형의 성질의 활용 - 조건 적용,choice:1,79,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT098::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q123,123,31,65,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:1,51,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q124,124,31,65,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:4,72,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q125,125,32,65,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,55°,74,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q126,126,32,65,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:4,92,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q127,127,32,65,접선과 현이 이루는 각; 원주각,M3_CIRC_PT107,접선과 현이 이루는 각; 원주각 - 조건 적용,choice:5,88,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT107::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q128,128,32,65,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,choice:2,77,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q129,129,33,65,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,40°,81,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q130,130,33,65,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,80°,85,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q131,131,33,66,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,40°,79,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q132,132,33,66,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우,M3_CIRC_PT113,접선과 현이 이루는 각의 활용(1); 현이 중심을 지나지 않는 경우 - 조건 적용,103°,71,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT113::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q133,133,34,66,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,30°,88,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q134,134,34,66,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,choice:1,69,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q135,135,34,66,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,66°,49,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q136,136,34,66,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,40°,83,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q137,137,35,67,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우,M3_CIRC_PT115,접선과 현이 이루는 각의 활용(2); 현이 중심을 지나는 경우 - 기본 판별,choice:5,61,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT115::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q138,138,35,67,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선,M3_CIRC_PT118,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선 - 기본 판별,37°,77,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT118::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q139,139,35,67,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선,M3_CIRC_PT119,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선 - 조건 적용,130°,65,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT119::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q140,140,35,67,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선,M3_CIRC_PT119,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선 - 조건 적용,choice:4,76,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT119::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q141,141,36,67,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선,M3_CIRC_PT119,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선 - 조건 적용,choice:4,78,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT119::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q142,142,36,67,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선,M3_CIRC_PT119,접선과 현이 이루는 각의 활용(3); 한 점에서 원에 그은 두 접선 - 조건 적용,choice:5,80,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT119::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q143,143,36,67,두 원에서 접선과 현이 이루는 각(1),M3_CIRC_PT122,두 원에서 접선과 현이 이루는 각(1) - 조건 적용,30°,74,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT122::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q144,144,36,67,두 원에서 접선과 현이 이루는 각(1),M3_CIRC_PT122,두 원에서 접선과 현이 이루는 각(1) - 조건 적용,choice:3,70,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT122::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q145,145,37,68,두 원에서 접선과 현이 이루는 각(1),M3_CIRC_PT122,두 원에서 접선과 현이 이루는 각(1) - 조건 적용,60°,82,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT122::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q146,146,37,68,두 원에서 접선과 현이 이루는 각(1),M3_CIRC_PT122,두 원에서 접선과 현이 이루는 각(1) - 조건 적용,65°,87,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT122::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q147,147,37,68,두 원에서 접선과 현이 이루는 각(1),M3_CIRC_PT122,두 원에서 접선과 현이 이루는 각(1) - 조건 적용,75°,91,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT122::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q148,148,37,68,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우,M3_CIRC_PT125,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우 - 조건 적용,choice:1,79,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT125::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q149,149,38,69,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우,M3_CIRC_PT126,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우 - 종합 활용,choice:2,67,advanced,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT126::M3_CIRC_CROSS_SET
M3_CIRC_150_S07_Q150,150,38,69,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우,M3_CIRC_PT126,두 원에서 접선과 현이 이루는 각(2); 한 원이 다른 원의 내부에 있는 경우 - 종합 활용,15°,52,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT126::M3_CIRC_CROSS_SET
